File Name,Start Position (mm),End Position (mm),Nominal Extension(mm),Poissons Ratio,Tensile Modulus (GPa),0.2% Offset Strength (MPa),0.2% Offset Strain (m/m),Max Load (kN),Yield Stress (MPa),Yield Strain(m/m),Ult. True Strength (MPa),Engineering Fracture Strength (MPa),Ult. True Ductility (m/m),Max Axial Strain (%),Max Transverse Strain (%)
M-8-D.csv,0.045669733319999996,0.05646411853,0.010794385210000007,0.40166976505288926,1.9892591562403465,30.851054646153848,0.01755569345,3.19056958,49.085685846153844,0.05186840975,51.740972780005876,41.54677287692307,0.11106125251593542,11.74633522,6.109218713
M-10-D.csv,0.041492246260000004,0.05067181194,0.009179565679999994,0.39273680396468985,1.9826412230518196,31.42197544615385,0.01789783715,3.201002255,49.246188538461546,0.052006524889999996,51.895557641980105,3.161393107692308,0.14465041637913112,15.563550839999998,8.877908605
M-4-D.csv,0.04084125623,0.05163650868,0.01079525245,0.3981352726714781,1.9722969675729534,31.969598846153847,0.01825972303,3.151283041,48.481277553846155,0.05080378509,51.05414225452597,3.076440723076923,0.14304874006330556,15.37860359,5.176873415
M-6-D.csv,0.04463649273,0.05544393135,0.010807438620000005,0.40126162847532604,1.9660956175411402,31.11055264615385,0.01787023834,3.124993294,48.07681990769231,0.051037394330000006,50.66038877301305,3.725372323076923,0.15602130919437956,16.88511101,6.1771495960000005
