Total Cycles,Elapsed Cycles,Step,PC:Cycle Start Time (s),PC:Frequency (Hz),"Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",width,thickness
514,514,2,173.207,3,34.76816257,31.05461498,1.699691266,-2.081814781,1.509389026,-1.506599901,1.507994464,,
515,515,2,173.54,3,34.76939415,31.05447417,1.701864041,-2.081938833,1.510130079,-1.506786724,1.508458402,,
516,516,2,173.873,3,34.76788988,31.0538662,1.700525358,-2.081445605,1.508857055,-1.505636914,1.507246984,,
517,517,2,174.207,3,34.76890688,31.05320235,1.701971516,-2.08190605,1.509766119,-1.506372286,1.508069202,,
518,518,2,174.54,3,34.76955508,31.05339011,1.701529324,-2.084910311,1.511087293,-1.506419038,1.508753166,,
519,519,2,174.873,3,34.76995518,31.05286484,1.700497419,-2.083262429,1.509462694,-1.505720081,1.507591387,,
520,520,2,175.207,3,34.76977636,31.05194395,1.700286753,-2.083874494,1.510536509,-1.506442042,1.508489275,,
521,521,2,175.54,3,34.76996635,31.0525385,1.70359388,-2.083855309,1.511129947,-1.506040456,1.508585201,,
522,522,2,175.873,3,34.76896276,31.05151927,1.703662612,-2.085216343,1.509061852,-1.505490696,1.507276274,,
523,523,2,176.207,3,34.76905887,31.05243569,1.699247584,-2.086080052,1.510675183,-1.504843892,1.507759537,,
524,524,2,176.54,3,34.76935615,31.05207582,1.704767533,-2.083495259,1.509741811,-1.506729821,1.508235816,,
525,525,2,176.873,3,34.77009152,31.05197748,1.703299582,-2.084038593,1.510079881,-1.505381917,1.507730899,,
526,526,2,177.207,3,34.77080231,31.0525765,1.698911749,-2.084900625,1.510745684,-1.505127201,1.507936442,,
527,527,2,177.54,3,34.77030163,31.05292966,1.700712182,-2.083191276,1.510162769,-1.50654188,1.508352324,,
528,528,2,177.873,3,34.76923322,31.05310624,1.701340079,-2.081512287,1.509621205,-1.505356213,1.507488709,,
529,529,2,178.207,3,34.77017199,31.05258097,1.699929684,-2.08223965,1.511487016,-1.505777916,1.508632466,,
530,530,2,178.54,3,34.76983001,31.0536248,1.699253917,-2.081317082,1.510465821,-1.506815409,1.508640615,,
531,531,2,178.873,3,34.7690857,31.05157291,1.701253466,-2.082519792,1.509465674,-1.505560173,1.507512923,,
532,532,2,179.207,3,34.76975848,31.05197301,1.698973775,-2.085338533,1.510943124,-1.504743961,1.507843543,,
533,533,2,179.54,3,34.76870125,31.05219205,1.701535657,-2.085283771,1.510508383,-1.505796822,1.508152602,,
534,534,2,179.873,3,34.76903429,31.05194618,1.701483876,-2.085102536,1.508494025,-1.50571589,1.507104957,,
535,535,2,180.207,3,34.76855596,31.05059837,1.698293723,-2.086422779,1.510030148,-1.506096242,1.508063195,,
536,536,2,180.54,3,34.7698993,31.05195512,1.703281514,-2.086084336,1.51057283,-1.505845064,1.508208947,,
537,537,2,180.873,3,34.76914381,31.0521697,1.703645103,-2.085473575,1.509359876,-1.50488664,1.507123258,,
538,538,2,181.207,3,34.768889,31.05138739,1.700200886,-2.085561492,1.510336088,-1.504230244,1.507283166,,
539,539,2,181.54,3,34.7681961,31.05285366,1.698686369,-2.08489988,1.510281885,-1.505808929,1.508045407,,
540,540,2,181.873,3,34.76917063,31.05291401,1.704176702,-2.081394009,1.509500692,-1.504600258,1.507050475,,
541,541,2,182.207,3,34.76985683,31.05263909,1.697366498,-2.086370997,1.51103011,-1.502557589,1.506793849,,
542,542,2,182.54,3,34.7692131,31.05344375,1.70041509,-2.082733624,1.510382375,-1.503861533,1.507121954,,
543,543,2,182.873,3,34.76873924,31.05288943,1.70218572,-2.082252316,1.509555919,-1.504970552,1.507263236,,
544,544,2,183.207,3,34.76881747,31.05130022,1.697386242,-2.084415779,1.510470664,-1.50385669,1.507163677,,
545,545,2,183.54,3,34.76865878,31.05119069,1.699328423,-2.084994689,1.510135481,-1.506757853,1.508446667,,
546,546,2,183.873,3,34.76845761,31.05126222,1.697682776,-2.08210256,1.510369522,-1.505344013,1.507856768,,
547,547,2,184.207,3,34.76861854,31.05125328,1.697673835,-2.085341141,1.510652645,-1.503266325,1.506959485,,
548,548,2,184.54,3,34.76794799,31.05074813,1.6976621,-2.085911483,1.509697014,-1.505010133,1.507353574,,
549,549,2,184.873,3,34.76766859,31.05045085,1.700849831,-2.084340155,1.508717729,-1.505570417,1.507144073,,
550,550,2,185.207,3,34.76720144,31.04959031,1.697217301,-2.089168131,1.50967904,-1.504533948,1.507106494,,
551,551,2,185.54,3,34.76859619,31.04992559,1.701121219,-2.087658644,1.509608725,-1.505618846,1.507613785,,
552,552,2,185.873,3,34.76780941,31.04867612,1.699531451,-2.086366527,1.508880803,-1.505871327,1.507376065,,
553,553,2,186.207,3,34.7686923,31.04965513,1.697278582,-2.089600079,1.510802494,-1.504383819,1.507593157,,
554,554,2,186.54,3,34.7678407,31.04962384,1.699100435,-2.08958257,1.509702137,-1.506001247,1.507851692,,
555,555,2,186.873,3,34.76737132,31.05085318,1.70040857,-2.084804513,1.509387908,-1.505312255,1.507350081,,
556,556,2,187.207,3,34.7688443,31.05016028,1.697846502,-2.087483369,1.510955604,-1.504064189,1.507509896,,
557,557,2,187.54,3,34.76937403,31.05048214,1.697945967,-2.088414133,1.510885941,-1.504122956,1.507504448,,
558,558,2,187.873,3,34.76909017,31.05135163,1.698742062,-2.085552923,1.510183444,-1.505332557,1.507758001,,
559,559,2,188.207,3,34.76895829,31.05025416,1.696259342,-2.08692234,1.511282032,-1.504488407,1.507885219,,
560,560,2,188.54,3,34.76901193,31.05005299,1.699818298,-2.086172067,1.510241931,-1.505027177,1.507634554,,
561,561,2,188.873,3,34.76780047,31.04994347,1.699270122,-2.086232044,1.509643277,-1.505857544,1.50775041,,
562,562,2,189.207,3,34.76867219,31.04920586,1.695340686,-2.084944583,1.511185268,-1.504151361,1.507668314,,
563,563,2,189.54,3,34.76771553,31.04983394,1.698482782,-2.086895145,1.510100556,-1.506240224,1.50817039,,
564,564,2,189.873,3,34.76926004,31.04975124,1.69777628,-2.084379457,1.510313829,-1.505555237,1.507934533,,
565,565,2,190.207,3,34.76841514,31.04927068,1.696391031,-2.085994557,1.511236025,-1.504428616,1.50783232,,
566,566,2,190.54,3,34.76845091,31.04862471,1.700060442,-2.087959275,1.510361141,-1.505001193,1.507681167,,
567,567,2,190.873,3,34.76746296,31.04886164,1.698474027,-2.086723223,1.509655105,-1.506140945,1.507898025,,
568,568,2,191.207,3,34.76844197,31.04715844,1.696072146,-2.090062946,1.511015115,-1.506277105,1.50864611,,
569,569,2,191.54,3,34.76665159,31.04783793,1.698157936,-2.088362351,1.510036202,-1.504647849,1.507342026,,
570,570,2,191.873,3,34.76836373,31.04745125,1.697855256,-2.087472938,1.509729331,-1.506532008,1.50813067,,
571,571,2,192.207,3,34.7672305,31.04736631,1.695158333,-2.089637704,1.510627313,-1.50530676,1.507967036,,
572,572,2,192.54,3,34.76836373,31.04693492,1.698921807,-2.090577036,1.510271268,-1.504780562,1.507525915,,
573,573,2,192.873,3,34.76842408,31.04830732,1.699045487,-2.087740041,1.510794951,-1.504620096,1.507707523,,
574,574,2,193.207,3,34.76890018,31.04829838,1.696265116,-2.08980944,1.510886872,-1.504984988,1.50793593,,
575,575,2,193.54,3,34.76890241,31.04930868,1.697590016,-2.090223506,1.51060524,-1.50405441,1.507329825,,
576,576,2,193.873,3,34.76859172,31.04857331,1.699983515,-2.086391672,1.510671085,-1.503889194,1.507280139,,
577,577,2,194.207,3,34.7693718,31.04847943,1.695614308,-2.088585868,1.511888603,-1.504391735,1.508140169,,
578,578,2,194.54,3,34.77028822,31.04891976,1.700955629,-2.088149078,1.511407295,-1.502986742,1.507197019,,
579,579,2,194.873,3,34.76899629,31.0502631,1.697143354,-2.087078989,1.511117002,-1.502699895,1.506908448,,
580,580,2,195.207,3,34.76854031,31.04943385,1.694229245,-2.084304579,1.510936791,-1.503611473,1.507274132,,
581,581,2,195.54,3,34.77058997,31.0503458,1.697633788,-2.087684907,1.512085671,-1.502573794,1.507329732,,
582,582,2,195.873,3,34.76802175,31.04859789,1.697014458,-2.086997218,1.510828106,-1.5056371,1.508232603,,
583,583,2,196.207,3,34.76794799,31.05021839,1.694738492,-2.083724365,1.511587134,-1.504454506,1.50802082,,
584,584,2,196.54,3,34.76914605,31.04963054,1.69732552,-2.087531798,1.511735773,-1.50320523,1.507470501,,
585,585,2,196.873,3,34.76823856,31.04848837,1.695957035,-2.086812072,1.510802215,-1.504886547,1.507844381,,
586,586,2,197.207,3,34.76863643,31.04796757,1.693886518,-2.085739188,1.511571674,-1.504585637,1.508078655,,
587,587,2,197.54,3,34.76760377,31.04786476,1.699109189,-2.087005228,1.510990249,-1.502309298,1.506649773,,
588,588,2,197.873,3,34.76683935,31.04823803,1.696937531,-2.087514661,1.510047192,-1.504359977,1.507203584,,
589,589,2,198.207,3,34.76849114,31.04770382,1.694116183,-2.088603936,1.511491394,-1.504443144,1.507967269,,
590,590,2,198.54,3,34.76782282,31.04750266,1.698922738,-2.089851722,1.510435274,-1.502573328,1.506504301,,
591,591,2,198.873,3,34.76780271,31.04732161,1.699035056,-2.087167837,1.510503354,-1.504553413,1.507528383,,
592,592,2,199.207,3,34.7673892,31.04637613,1.694457978,-2.091167495,1.511121565,-1.505295584,1.508208575,,
593,593,2,199.54,3,34.76732438,31.04562958,1.698302664,-2.092530578,1.51011583,-1.503623767,1.506869798,,
594,594,2,199.873,3,34.76677229,31.04670246,1.699526794,-2.089717425,1.51052347,-1.503955131,1.507239301,,
595,595,2,200.207,3,34.76719921,31.04531219,1.693682559,-2.092537284,1.510819351,-1.504819492,1.507819422,,
596,596,2,200.54,3,34.76681029,31.04611014,1.695604064,-2.092957124,1.509245137,-1.503732359,1.506488748,,
597,597,2,200.873,3,34.76664265,31.04673599,1.700090244,-2.092244104,1.510232525,-1.504065679,1.507149102,,
598,598,2,201.207,3,34.76769989,31.04622861,1.695904136,-2.089217119,1.511301404,-1.503657015,1.507479209,,
599,599,2,201.54,3,34.76685499,31.04620849,1.697761565,-2.091406845,1.51011285,-1.502770955,1.506441902,,
600,600,2,201.873,3,34.76617997,31.04675611,1.698744856,-2.090397663,1.509756247,-1.502931794,1.50634402,,
601,601,2,202.207,3,34.76778929,31.04708691,1.695838012,-2.089184709,1.510641748,-1.503296314,1.506969031,,
602,602,2,202.54,3,34.76761048,31.04569217,1.697349921,-2.089858986,1.50985655,-1.503074845,1.506465698,,
603,603,2,202.873,3,34.76736014,31.04675834,1.697902009,-2.089612558,1.510290174,-1.502401592,1.506345883,,
604,604,2,203.207,3,34.76741155,31.0454463,1.693375967,-2.090092562,1.510900563,-1.503525233,1.507212898,,
605,605,2,203.54,3,34.76740484,31.04442482,1.69755891,-2.089604177,1.509612264,-1.504462236,1.50703725,,
606,606,2,203.873,3,34.7674719,31.04531666,1.693964005,-2.091084979,1.510678908,-1.502825437,1.506752172,,
607,607,2,204.207,3,34.76653089,31.04403367,1.693096012,-2.090122737,1.510337671,-1.505214559,1.507776115,,
608,608,2,204.54,3,34.76693099,31.04422366,1.698178984,-2.092768438,1.509507025,-1.503966214,1.506736619,,
609,609,2,204.873,3,34.76663594,31.04347934,1.695967652,-2.09304709,1.509669168,-1.503277873,1.506473521,,
610,610,2,205.207,3,34.76571282,31.04248469,1.694714278,-2.092963643,1.509220177,-1.504869504,1.507044841,,
611,611,2,205.54,3,34.76629396,31.04355981,1.695933379,-2.094312012,1.509929193,-1.504196623,1.507062908,,
612,612,2,205.873,3,34.76708074,31.04322677,1.697267033,-2.0947868,1.510180743,-1.501382632,1.505781688,,
613,613,2,206.207,3,34.7675099,31.04203989,1.694623753,-2.093826048,1.510673786,-1.502496214,1.506585,,
614,614,2,206.54,3,34.76747413,31.04230811,1.694483496,-2.093554474,1.509501064,-1.50275745,1.506129257,,
615,615,2,206.873,3,34.76611962,31.04210471,1.699431241,-2.095733769,1.510248264,-1.501636511,1.505942387,,
616,616,2,207.207,3,34.76658677,31.04198625,1.694352739,-2.092743106,1.511153044,-1.502747113,1.506950078,,
617,617,2,207.54,3,34.76642807,31.04233046,1.695369557,-2.093337663,1.509455429,-1.502416866,1.505936148,,
618,618,2,207.873,3,34.76676111,31.04245116,1.696170308,-2.091545612,1.510542842,-1.501523355,1.506033098,,
619,619,2,208.207,3,34.76761719,31.04097818,1.692977734,-2.094120905,1.51079672,-1.503117779,1.50695725,,
620,620,2,208.54,3,34.76685276,31.04043727,1.695730165,-2.093860134,1.50936714,-1.503013378,1.506190259,,
621,621,2,208.873,3,34.76712768,31.04182755,1.695124805,-2.092250623,1.510495437,-1.50251689,1.506506164,,
622,622,2,209.207,3,34.76596316,31.04143416,1.69405397,-2.09324751,1.51032426,-1.50242413,1.506374195,,
623,623,2,209.54,3,34.76674994,31.04066302,1.695495099,-2.094392665,1.508939849,-1.503445698,1.506192773,,
624,624,2,209.873,3,34.76589387,31.04032775,1.696795598,-2.096427605,1.51031653,-1.501820167,1.506068349,,
625,625,2,210.207,3,34.76725062,31.03976895,1.693018712,-2.095659077,1.5104539,-1.501518884,1.505986392,,
626,626,2,210.54,3,34.76663371,31.03843232,1.695986465,-2.097893506,1.509880671,-1.502350183,1.506115427,,
627,627,2,210.873,3,34.76636772,31.03896653,1.694864221,-2.096947841,1.510695672,-1.501560794,1.506128233,,
628,628,2,211.207,3,34.76651524,31.03897994,1.692648791,-2.098109201,1.510513132,-1.501673112,1.506093122,,
629,629,2,211.54,3,34.76725956,31.03881006,1.693780906,-2.095629834,1.509920252,-1.501650108,1.50578518,,
630,630,2,211.873,3,34.76717015,31.03868713,1.695496961,-2.096523345,1.511024894,-1.50295666,1.506990777,,
631,631,2,212.207,3,34.7663029,31.0392951,1.69196669,-2.096051909,1.510746894,-1.501050057,1.505898476,,
632,632,2,212.54,3,34.7665823,31.03815739,1.692377962,-2.095502429,1.509589633,-1.50170161,1.505645621,,
633,633,2,212.873,3,34.76643031,31.03836973,1.696095057,-2.096561156,1.510272572,-1.502149949,1.50621126,,
634,634,2,213.207,3,34.76669853,31.03792717,1.694113202,-2.096194588,1.510274714,-1.501382166,1.50582844,,
635,635,2,213.54,3,34.7670651,31.03661065,1.698172279,-2.097971551,1.509428794,-1.502440242,1.505934518,,
636,636,2,213.873,3,34.76636996,31.03575011,1.695982739,-2.096178196,1.510226658,-1.50248271,1.506354684,,
637,637,2,214.207,3,34.76642807,31.03544836,1.693596691,-2.09822394,1.50982265,-1.501188731,1.50550569,,
638,638,2,214.54,3,34.76673653,31.03583952,1.693031937,-2.099438198,1.509133378,-1.502500871,1.505817124,,
639,639,2,214.873,3,34.7659341,31.03533437,1.696738042,-2.098846063,1.510523843,-1.501953533,1.506238688,,
640,640,2,215.207,3,34.76673206,31.03458782,1.693447493,-2.101809345,1.509964211,-1.500566235,1.505265223,,
641,641,2,215.54,3,34.76699134,31.03437995,1.694303006,-2.100406773,1.510024933,-1.500763396,1.505394164,,
642,642,2,215.873,3,34.7669064,31.03497227,1.696845517,-2.10077595,1.51029511,-1.501652902,1.505974006,,
643,643,2,216.207,3,34.76657559,31.03449841,1.689741388,-2.099204995,1.509769658,-1.499676915,1.504723286,,
644,644,2,216.54,3,34.76697793,31.03332271,1.692317799,-2.101414651,1.510208683,-1.500167815,1.505188249,,
645,645,2,216.873,3,34.76623361,31.03376528,1.690969616,-2.101079002,1.510340838,-1.501245728,1.505793283,,
646,646,2,217.207,3,34.7672752,31.0327371,1.693014428,-2.102208696,1.510319604,-1.502494072,1.506406838,,
647,647,2,217.54,3,34.76638113,31.03125741,1.693894714,-2.101382427,1.50970819,-1.501511993,1.505610091,,
648,648,2,217.873,3,34.76632302,31.03138034,1.694457792,-2.104447782,1.51033199,-1.50256774,1.506449865,,
649,649,2,218.207,3,34.76756578,31.03047733,1.690068841,-2.102789655,1.510134736,-1.502540545,1.506337641,,
650,650,2,218.54,3,34.76723944,31.02995207,1.694312505,-2.10305322,1.510038996,-1.501629805,1.505834401,,
651,651,2,218.873,3,34.76717462,31.03042146,1.694148034,-2.106322162,1.510973392,-1.502553211,1.506763302,,
652,652,2,219.207,3,34.76769989,31.029058,1.690997928,-2.103414945,1.510371199,-1.502037445,1.506204322,,
653,653,2,219.54,3,34.76791223,31.02900659,1.694607548,-2.106946334,1.510720631,-1.502749348,1.506734989,,
654,654,2,219.873,3,34.76696675,31.02873837,1.690391824,-2.106811292,1.511128178,-1.50372882,1.507428499,,
655,655,2,220.207,3,34.76732214,31.02798288,1.690936647,-2.107475884,1.510526357,-1.50433418,1.507430268,,
656,656,2,220.54,3,34.76768424,31.02883895,1.692609303,-2.10371092,1.510892646,-1.503770729,1.507331688,,
657,657,2,220.873,3,34.76722827,31.02792253,1.692358032,-2.107037045,1.510492085,-1.505403431,1.507947758,,
658,658,2,221.207,3,34.76732885,31.02769454,1.690951549,-2.108866535,1.510323795,-1.506171586,1.50824769,,
659,659,2,221.54,3,34.76678794,31.02768784,1.69348605,-2.108385973,1.51014079,-1.50563086,1.507885825,,
660,660,2,221.873,3,34.76752554,31.02592428,1.693132333,-2.108239383,1.5110899,-1.507618209,1.509354055,,
661,661,2,222.207,3,34.7675993,31.02634226,1.69090759,-2.109421603,1.510312898,-1.508063754,1.509188326,,
662,662,2,222.54,3,34.76879959,31.02608075,1.694910787,-2.108533122,1.511532186,-1.508074092,1.509803139,,
663,663,2,222.873,3,34.76858502,31.02512856,1.692837849,-2.110238187,1.511619544,-1.509541111,1.510580327,,
664,664,2,223.207,3,34.76820727,31.02493857,1.69108212,-2.110561356,1.510409104,-1.510177763,1.510293433,,
665,665,2,223.54,3,34.7671478,31.02563371,1.69165805,-2.108348347,1.511137957,-1.509309398,1.510223677,,
666,666,2,223.873,3,34.767834,31.02500116,1.691684127,-2.11080052,1.511522779,-1.510003606,1.510763193,,
667,667,2,224.207,3,34.76784517,31.02516656,1.69158373,-2.110755071,1.510115737,-1.511022286,1.510569012,,
668,668,2,224.54,3,34.76845091,31.02495869,1.694717072,-2.109763399,1.511874726,-1.510474576,1.511174651,,
669,669,2,224.873,3,34.7682855,31.02481117,1.693071611,-2.108302899,1.511858521,-1.509595035,1.510726778,,
670,670,2,225.207,3,34.76833021,31.02467482,1.691419259,-2.109151334,1.511440823,-1.511571394,1.511506109,,
671,671,2,225.54,3,34.76896276,31.02494975,1.694946736,-2.108855546,1.512116963,-1.511310717,1.51171384,,
672,672,2,225.873,3,34.767872,31.02495869,1.692827418,-2.108985744,1.511371905,-1.510908479,1.511140192,,
673,673,2,226.207,3,34.76877724,31.02354382,1.691672206,-2.110676281,1.51082289,-1.512262063,1.511542477,,
674,674,2,226.54,3,34.76838385,31.02450942,1.693392545,-2.108434401,1.511808788,-1.511822665,1.511815727,,
675,675,2,226.873,3,34.76889124,31.0242859,1.691988483,-2.110798098,1.511917287,-1.510842169,1.511379728,,
676,676,2,227.207,3,34.76823633,31.02477764,1.691274904,-2.111153863,1.510593133,-1.51240409,1.511498611,,
677,677,2,227.54,3,34.7680374,31.02510398,1.692864299,-2.111235261,1.511232765,-1.511624387,1.511428576,,
678,678,2,227.873,3,34.76854702,31.02482234,1.692095585,-2.107718028,1.511283057,-1.511282219,1.511282638,,
679,679,2,228.207,3,34.76829444,31.02498998,1.690231636,-2.110177465,1.511278773,-1.511600452,1.511439612,,
680,680,2,228.54,3,34.76884877,31.0245653,1.694673859,-2.110351808,1.51159477,-1.511568973,1.511581872,,
681,681,2,228.873,3,34.7689337,31.02452507,1.694799401,-2.109766565,1.51221112,-1.512179269,1.512195194,,
682,682,2,229.207,3,34.766741,31.02388134,1.689273678,-2.111225016,1.509576408,-1.512798598,1.511187503,,
683,683,2,229.54,3,34.76775577,31.02433508,1.693476178,-2.109522,1.511484409,-1.512900485,1.512192447,,
684,684,2,229.873,3,34.76735344,31.02423673,1.691430993,-2.111519314,1.511595981,-1.511587599,1.51159179,,
685,685,2,230.207,3,34.76889347,31.02392827,1.692137867,-2.110187151,1.510928223,-1.512359573,1.511643898,,
686,686,2,230.54,3,34.76858949,31.02468823,1.6930921,-2.109177038,1.511979965,-1.511770604,1.511875285,,
687,687,2,230.873,3,34.7669891,31.02366676,1.690109074,-2.108337171,1.511696285,-1.511353558,1.511524921,,
688,688,2,231.207,3,34.768965,31.02429261,1.69212129,-2.10825894,1.511394629,-1.511992631,1.51169363,,
689,689,2,231.54,3,34.76749202,31.0245206,1.692807302,-2.110398002,1.510996954,-1.511713793,1.511355374,,
690,690,2,231.873,3,34.76705616,31.02491175,1.690393128,-2.109438553,1.510731528,-1.511945041,1.511338284,,
691,691,2,232.207,3,34.7670651,31.02461671,1.690895297,-2.10979674,1.510116482,-1.512691496,1.511403989,,
692,692,2,232.54,3,34.76867889,31.02385228,1.691963896,-2.109006792,1.511327574,-1.512749238,1.512038406,,
693,693,2,232.873,3,34.7669064,31.024724,1.692088507,-2.111232094,1.510711597,-1.511658659,1.511185128,,
694,694,2,233.207,3,34.76645266,31.02370699,1.687788963,-2.10997425,1.510527102,-1.512492752,1.511509927,,
695,695,2,233.54,3,34.76691981,31.02432613,1.692168228,-2.111097798,1.511252696,-1.51266486,1.511958778,,
696,696,2,233.873,3,34.76755684,31.025779,1.691764966,-2.108715661,1.511079563,-1.511106571,1.511093067,,
697,697,2,234.207,3,34.76888006,31.0238791,1.691347361,-2.109201625,1.511162916,-1.512487164,1.51182504,,
698,698,2,234.54,3,34.76818492,31.02466141,1.694243774,-2.109283954,1.511478914,-1.51165987,1.511569392,,
699,699,2,234.873,3,34.76866101,31.02463235,1.690931432,-2.108792402,1.511972049,-1.510919096,1.511445573,,
700,700,2,235.207,3,34.76945226,31.02429931,1.693790779,-2.109032311,1.512162039,-1.512138011,1.512150025,,
701,701,2,235.54,3,34.76859619,31.02442448,1.694249921,-2.108187601,1.512127394,-1.512358921,1.512243157,,
702,702,2,235.873,3,34.76956626,31.02447589,1.695891842,-2.108631469,1.511796681,-1.512684884,1.512240782,,
703,703,2,236.207,3,34.76745178,31.02428814,1.688176394,-2.110513113,1.510602539,-1.512710681,1.51165661,,
704,704,2,236.54,3,34.7676306,31.02439095,1.692961901,-2.109982632,1.511305967,-1.513268078,1.512287023,,
705,705,2,236.873,3,34.76728862,31.02455189,1.689999551,-2.109737508,1.511041192,-1.51254593,1.511793561,,
706,706,2,237.207,3,34.76697793,31.02507492,1.690335386,-2.109464258,1.510575717,-1.512665885,1.511620801,,
707,707,2,237.54,3,34.76746966,31.02581923,1.693314686,-2.109389007,1.511355514,-1.512134006,1.51174476,,
708,708,2,237.873,3,34.76722827,31.02508162,1.692754403,-2.107433975,1.511715004,-1.511125011,1.511420008,,
709,709,2,238.207,3,34.76594751,31.02390145,1.691699214,-2.108610235,1.509861952,-1.512638038,1.511249995,,
710,710,2,238.54,3,34.76832574,31.02523362,1.692918129,-2.10783761,1.511243848,-1.512833336,1.512038592,,
711,711,2,238.873,3,34.76731767,31.02447813,1.692719571,-2.107022516,1.510712435,-1.511361008,1.511036722,,
712,712,2,239.207,3,34.76721038,31.02485811,1.68758668,-2.10890267,1.510246122,-1.512049722,1.511147922,,
713,713,2,239.54,3,34.76807316,31.02516433,1.693902537,-2.109372057,1.512093959,-1.512720739,1.512407349,,
714,714,2,239.873,3,34.76747413,31.02435072,1.69301182,-2.107733861,1.511573257,-1.512415079,1.511994168,,
715,715,2,240.207,3,34.76697793,31.02553313,1.687241904,-2.109879255,1.510729572,-1.512300713,1.511515142,,
716,716,2,240.54,3,34.76709863,31.02469941,1.691092364,-2.110433578,1.511479193,-1.512356406,1.5119178,,
717,717,2,240.873,3,34.76700922,31.02560018,1.690639555,-2.106901817,1.511715749,-1.511622151,1.51166895,,
718,718,2,241.207,3,34.76790999,31.02465247,1.688284799,-2.108750492,1.511576237,-1.51180348,1.511689858,,
719,719,2,241.54,3,34.76844197,31.02528279,1.691824198,-2.10706871,1.512413496,-1.511998126,1.512205811,,
720,720,2,241.873,3,34.76757919,31.02639591,1.691783778,-2.107446827,1.512052888,-1.51115947,1.511606179,,
721,721,2,242.207,3,34.76764624,31.02581923,1.688857935,-2.109009027,1.511388576,-1.512375312,1.511881944,,
722,722,2,242.54,3,34.76873254,31.02476423,1.694034226,-2.107918821,1.511978755,-1.51262919,1.512303973,,
723,723,2,242.873,3,34.76667618,31.02539902,1.689356938,-2.107223496,1.51173689,-1.511475561,1.511606226,,
724,724,2,243.207,3,34.76657559,31.0246033,1.688149199,-2.108518966,1.51061623,-1.512455219,1.511535725,,
725,725,2,243.54,3,34.7671031,31.02545043,1.690896042,-2.108647861,1.511737263,-1.512665139,1.512201201,,
726,726,2,243.873,3,34.76640349,31.02490505,1.690073125,-2.106666937,1.511303453,-1.511566272,1.511434862,,
727,727,2,244.207,3,34.76693546,31.0249721,1.687791944,-2.109955437,1.510973951,-1.511831047,1.511402499,,
728,728,2,244.54,3,34.76764401,31.0254169,1.691036858,-2.107125707,1.511455351,-1.512187464,1.511821408,,
729,729,2,244.873,3,34.76619114,31.02482458,1.690923795,-2.107518911,1.511175675,-1.510868339,1.511022007,,
730,730,2,245.207,3,34.76726403,31.02532079,1.687873341,-2.106872201,1.510858281,-1.512028115,1.511443198,,
731,731,2,245.54,3,34.76773789,31.02507939,1.692241989,-2.107239142,1.511941502,-1.511387086,1.511664294,,
732,732,2,245.873,3,34.76741378,31.02467035,1.691339538,-2.107610367,1.511886926,-1.511027222,1.511457074,,
733,733,2,246.207,3,34.766665,31.0259377,1.687981002,-2.106878534,1.510712715,-1.512812102,1.511762409,,
734,734,2,246.54,3,34.76710086,31.02563595,1.69085376,-2.108039521,1.512077941,-1.512692055,1.512384998,,
735,735,2,246.873,3,34.76822292,31.02575888,1.686952449,-2.106286585,1.512488095,-1.511092788,1.511790441,,
736,736,2,247.207,3,34.76758813,31.02607628,1.689445041,-2.109327354,1.510983171,-1.511763619,1.511373395,,
737,737,2,247.54,3,34.76708521,31.02625062,1.688883267,-2.105579711,1.511506667,-1.512032958,1.511769813,,
738,738,2,247.873,3,34.76704051,31.02560018,1.69170294,-2.106539719,1.51177731,-1.511655772,1.511716541,,
739,739,2,248.207,3,34.76590281,31.02554878,1.687495038,-2.108665742,1.51021008,-1.511938522,1.511074301,,
740,740,2,248.54,3,34.76777812,31.02572759,1.689966209,-2.108391374,1.511612093,-1.512049163,1.511830628,,
741,741,2,248.873,3,34.76604586,31.02606063,1.688630506,-2.106724679,1.51101139,-1.511219261,1.511115326,,
742,742,2,249.207,3,34.76734002,31.02647414,1.687033474,-2.105084993,1.510296972,-1.510787873,1.510542422,,
743,743,2,249.54,3,34.76712992,31.02673342,1.690876111,-2.106697299,1.511714445,-1.512056893,1.511885669,,
744,744,2,249.873,3,34.76748084,31.02665966,1.68741066,-2.106151916,1.511606691,-1.510730689,1.51116869,,
745,745,2,250.207,3,34.76720368,31.02553313,1.687469892,-2.106172778,1.510428289,-1.511137584,1.510782937,,
746,746,2,250.54,3,34.76750319,31.02680271,1.689299941,-2.105752751,1.512304252,-1.511415491,1.511859871,,
747,747,2,250.873,3,34.76685052,31.02610086,1.690768078,-2.105699107,1.511715377,-1.512276964,1.51199617,,
748,748,2,251.207,3,34.76645937,31.02600028,1.687115058,-2.107024379,1.510925522,-1.511291066,1.511108294,,
749,749,2,251.54,3,34.76701369,31.02644061,1.688562334,-2.105662599,1.511620009,-1.511878917,1.511749463,,
750,750,2,251.873,3,34.76677453,31.02644955,1.690038107,-2.105597965,1.511645621,-1.510725381,1.511185501,,
