Total Cycles,Elapsed Cycles,Step,PC:Cycle Start Time (s),PC:Frequency (Hz),"Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",width,thickness
221,221,2,75.535,3,38.34513877,33.69126902,2.362480387,-1.993787847,1.893307113,-1.890928701,1.892117907,,
222,222,2,75.868,3,38.34454422,33.69254754,2.360648662,-1.993959211,1.893573285,-1.89136456,1.892468922,,
223,223,2,76.202,3,38.34444587,33.69222344,2.358935401,-1.99338533,1.891996555,-1.891700954,1.891848755,,
224,224,2,76.535,3,38.34347133,33.69241119,2.361027896,-1.994759962,1.892541565,-1.891916089,1.892228827,,
225,225,2,76.868,3,38.34436093,33.69199768,2.359675802,-1.994330809,1.893247694,-1.892400936,1.892824315,,
226,226,2,77.202,3,38.3449242,33.6928247,2.358159609,-1.99436564,1.891891875,-1.892591112,1.892241493,,
227,227,2,77.535,3,38.34363674,33.69219214,2.360108495,-1.994083636,1.892754838,-1.891012706,1.891883772,,
228,228,2,77.868,3,38.3439586,33.69310857,2.359826118,-1.994585618,1.893753402,-1.891711757,1.89273258,,
229,229,2,78.202,3,38.34434305,33.69404287,2.356933244,-1.993849501,1.892940544,-1.89124237,1.892091457,,
230,230,2,78.535,3,38.34363674,33.6926593,2.358993515,-1.995263249,1.893368021,-1.890703321,1.892035671,,
231,231,2,78.868,3,38.34526394,33.69392664,2.359001338,-1.99468974,1.894153871,-1.891026676,1.892590274,,
232,232,2,79.202,3,38.3442447,33.69247378,2.3548292,-1.996162906,1.892624453,-1.891996555,1.892310504,,
233,233,2,79.535,3,38.34287231,33.69210721,2.356244065,-1.995750517,1.893370815,-1.8911945,1.892282658,,
234,234,2,79.868,3,38.3421794,33.69260118,2.355779707,-1.994891465,1.892797679,-1.891709708,1.892253694,,
235,235,2,80.202,3,38.34210341,33.69344384,2.352258377,-1.99354887,1.891774156,-1.892321215,1.892047685,,
236,236,2,80.535,3,38.34390049,33.69300798,2.355427667,-1.993093081,1.893220686,-1.891816065,1.892518376,,
237,237,2,80.868,3,38.34344451,33.69387076,2.35372968,-1.994379982,1.893577941,-1.891638369,1.892608155,,
238,238,2,81.202,3,38.34172343,33.69315997,2.351782098,-1.992933266,1.892024123,-1.892193251,1.892108687,,
239,239,2,81.535,3,38.34319417,33.69316891,2.352852188,-1.99418366,1.894066699,-1.891536855,1.892801777,,
240,240,2,81.868,3,38.34236716,33.69420157,2.350769378,-1.991749741,1.893345669,-1.891891875,1.892618772,,
241,241,2,82.202,3,38.34208999,33.69351313,2.35123802,-1.992334053,1.892643452,-1.892014809,1.892329131,,
242,242,2,82.535,3,38.34313606,33.69313762,2.350043133,-1.992184483,1.894390055,-1.892275021,1.893332538,,
243,243,2,82.868,3,38.3421347,33.69348407,2.349674515,-1.992855594,1.893804253,-1.892295883,1.893050068,,
244,244,2,83.202,3,38.34179048,33.69396017,2.34819632,-1.993569359,1.89298264,-1.892310039,1.892646339,,
245,245,2,83.535,3,38.34139709,33.69469107,2.347551845,-1.992493495,1.894206957,-1.891132102,1.892669529,,
246,246,2,83.868,3,38.34217046,33.69441167,2.348565869,-1.99193731,1.893946931,-1.892267384,1.893107158,,
247,247,2,84.202,3,38.34075783,33.69495929,2.346230671,-1.992165484,1.892601729,-1.891834319,1.892218024,,
248,248,2,84.535,3,38.34094559,33.69580195,2.348419838,-1.99136138,1.893046901,-1.891680651,1.892363776,,
249,249,2,84.868,3,38.34274714,33.69544209,2.34846957,-1.994073205,1.894279972,-1.891968057,1.893124015,,
250,250,2,85.202,3,38.34100817,33.6955382,2.344936691,-1.992328092,1.893156052,-1.891866357,1.892511204,,
251,251,2,85.535,3,38.34152673,33.69605005,2.34534815,-1.992668584,1.894646168,-1.891549521,1.893097844,,
252,252,2,85.868,3,38.34144179,33.69569019,2.346891724,-1.993251592,1.893579059,-1.8918522,1.89271563,,
253,253,2,86.202,3,38.34096347,33.69583324,2.343978174,-1.993168145,1.892767877,-1.891218901,1.891993389,,
254,254,2,86.535,3,38.33914403,33.69610817,2.34468393,-1.994489878,1.893193305,-1.891254105,1.892223705,,
255,255,2,86.868,3,38.34099476,33.69614617,2.344905958,-1.994959265,1.893189952,-1.891440556,1.892315254,,
256,256,2,87.202,3,38.34063266,33.69579748,2.343329228,-1.992653683,1.893290535,-1.892179095,1.892734815,,
257,257,2,87.535,3,38.34057008,33.69631157,2.343188412,-1.993361861,1.894022555,-1.892207779,1.893115167,,
258,258,2,87.868,3,38.33866124,33.69580642,2.341635898,-1.992050186,1.891723305,-1.892076836,1.89190007,,
259,259,2,88.202,3,38.33903228,33.6968279,2.339930087,-1.992707141,1.8921614,-1.89127478,1.89171809,,
260,260,2,88.535,3,38.33981459,33.69604782,2.339477837,-1.993046515,1.893420734,-1.891876787,1.892648761,,
261,261,2,88.868,3,38.3393899,33.69615511,2.340365946,-1.9923307,1.892403543,-1.89184922,1.892126382,,
262,262,2,89.202,3,38.3394212,33.6960657,2.340201661,-1.991036907,1.89347177,-1.89253486,1.893003315,,
263,263,2,89.535,3,38.33876853,33.69694412,2.338451333,-1.990787312,1.893305623,-1.891248703,1.892277163,,
264,264,2,89.868,3,38.33867018,33.69504423,2.338387072,-1.991695911,1.891964518,-1.891800046,1.891882282,,
265,265,2,90.202,3,38.3384556,33.69517163,2.338507213,-1.991239376,1.893265948,-1.893908375,1.893587161,,
266,266,2,90.535,3,38.33861653,33.69642109,2.337728441,-1.989669912,1.892139793,-1.892186359,1.892163076,,
267,267,2,90.868,3,38.33770458,33.69549126,2.337376401,-1.990040764,1.892099187,-1.892033995,1.892066591,,
268,268,2,91.202,3,38.33846007,33.69636521,2.334856987,-1.989274845,1.892898262,-1.892669529,1.892783896,,
269,269,2,91.535,3,38.33782975,33.69735093,2.334148251,-1.989831217,1.892526292,-1.891531267,1.892028779,,
270,270,2,91.868,3,38.33720837,33.69696201,2.335223928,-1.988871582,1.890852333,-1.891474642,1.891163487,,
271,271,2,92.202,3,38.33628748,33.69859145,2.333273552,-1.989817806,1.891648986,-1.892412857,1.892030921,,
272,272,2,92.535,3,38.33660041,33.6976482,2.334169671,-1.989463158,1.891711943,-1.892821894,1.892266918,,
273,273,2,92.868,3,38.33785657,33.69682342,2.336053178,-1.989793777,1.890720457,-1.892131597,1.891426027,,
274,274,2,93.202,3,38.33534424,33.69703353,2.33164113,-1.991315,1.891340159,-1.892792836,1.892066498,,
275,275,2,93.535,3,38.3372352,33.69684578,2.332058549,-1.991769485,1.892421611,-1.893532865,1.892977238,,
276,276,2,93.868,3,38.33646183,33.6965105,2.332344465,-1.99181661,1.890663833,-1.892253973,1.891458903,,
277,277,2,94.202,3,38.33617572,33.69766609,2.331526764,-1.991367713,1.892473951,-1.892923408,1.89269868,,
278,278,2,94.535,3,38.3361489,33.69718105,2.330386266,-1.991422847,1.892109246,-1.893103153,1.892606199,,
279,279,2,94.868,3,38.33678369,33.6962624,2.330968902,-1.992694847,1.890911192,-1.892463148,1.89168717,,
280,280,2,95.202,3,38.33446358,33.69657979,2.328802459,-1.994774677,1.891549334,-1.893227764,1.892388549,,
281,281,2,95.535,3,38.33453511,33.69658873,2.328098379,-1.992615499,1.891739324,-1.893242479,1.892490902,,
282,282,2,95.868,3,38.33646183,33.69731069,2.333263308,-1.993138716,1.891042136,-1.892373927,1.891708032,,
283,283,2,96.202,3,38.33310012,33.69670273,2.329084463,-1.994107291,1.891240135,-1.893139475,1.892189805,,
284,284,2,96.535,3,38.33486591,33.69761021,2.327060513,-1.99322328,1.891774714,-1.892470599,1.892122657,,
285,285,2,96.868,3,38.3352593,33.69730846,2.327184752,-1.993015595,1.891076409,-1.893029206,1.892052807,,
286,286,2,97.202,3,38.33409701,33.697152,2.325710282,-1.992217079,1.8919295,-1.892653697,1.892291598,,
287,287,2,97.535,3,38.33495532,33.69665802,2.326994948,-1.993293501,1.892336861,-1.893641644,1.892989252,,
288,288,2,97.868,3,38.33407913,33.69668484,2.326468751,-1.992556825,1.891412057,-1.893182688,1.892297373,,
289,289,2,98.202,3,38.33378409,33.69733528,2.325050719,-1.9923741,1.892079257,-1.893490397,1.892784827,,
290,290,2,98.535,3,38.33487485,33.69709388,2.326818928,-1.992870867,1.892271854,-1.892949857,1.892610856,,
291,291,2,98.868,3,38.33518331,33.6980483,2.325470187,-1.990915276,1.891418204,-1.892558888,1.891988546,,
292,292,2,99.202,3,38.33368127,33.69730399,2.32409779,-1.991102099,1.892182634,-1.891691827,1.89193723,,
293,293,2,99.535,3,38.3337215,33.69856016,2.323053777,-1.991881616,1.891776391,-1.892203682,1.891990036,,
294,294,2,99.868,3,38.33327894,33.69759456,2.322273888,-1.991599426,1.890860901,-1.892339096,1.891599998,,
295,295,2,100.202,3,38.33289449,33.69728611,2.322901227,-1.990052126,1.891872876,-1.892595955,1.892234415,,
296,296,2,100.535,3,38.33342646,33.6982897,2.322100662,-1.989780925,1.891814016,-1.892267384,1.8920407,,
297,297,2,100.868,3,38.33318953,33.69699553,2.324059606,-1.98938027,1.891705797,-1.8923065,1.892006148,,
298,298,2,101.202,3,38.33398078,33.6986138,2.322888002,-1.988984086,1.892430738,-1.892275766,1.892353252,,
299,299,2,101.535,3,38.33284978,33.69761244,2.32075993,-1.989182644,1.8914603,-1.891726658,1.891593479,,
300,300,2,101.868,3,38.33098118,33.69733975,2.319590189,-1.989758015,1.890874871,-1.89282059,1.89184773,,
301,301,2,102.202,3,38.33192889,33.69781584,2.320175804,-1.990229823,1.891589381,-1.892908693,1.892249037,,
302,302,2,102.535,3,38.33146398,33.69852886,2.31840685,-1.989655383,1.890472353,-1.892747202,1.891609777,,
303,303,2,102.868,3,38.33142821,33.69761021,2.319574915,-1.989706792,1.890428208,-1.892941103,1.891684656,,
304,304,2,103.202,3,38.33115999,33.69764597,2.318952978,-1.990447938,1.891157434,-1.893253841,1.892205637,,
305,305,2,103.535,3,38.33087389,33.69751633,2.316524833,-1.990811154,1.890066669,-1.89349375,1.891780209,,
306,306,2,103.868,3,38.33117787,33.69781584,2.316894941,-1.990607567,1.891288192,-1.893297054,1.892292623,,
307,307,2,104.202,3,38.33069508,33.69788066,2.315067686,-1.99178271,1.890962601,-1.892797307,1.891879954,,
308,308,2,104.535,3,38.33056991,33.69915918,2.31567584,-1.990109123,1.890036121,-1.892675676,1.891355899,,
309,309,2,104.868,3,38.33138351,33.6986518,2.315683849,-1.989706606,1.891078271,-1.891827986,1.891453129,,
310,310,2,105.202,3,38.33127622,33.6979656,2.316380478,-1.991344243,1.892122843,-1.89222622,1.892174531,,
311,311,2,105.535,3,38.33134775,33.6979723,2.315349877,-1.990100555,1.890629374,-1.892421984,1.891525679,,
312,312,2,105.868,3,38.33147739,33.6983277,2.314492874,-1.991367899,1.890993521,-1.892789484,1.891891502,,
313,313,2,106.202,3,38.33047156,33.69855345,2.313951217,-1.992424577,1.892013133,-1.893195913,1.892604523,,
314,314,2,106.535,3,38.33114211,33.6974828,2.314826846,-1.993687078,1.890907094,-1.893685043,1.892296069,,
315,315,2,106.868,3,38.33000664,33.69768397,2.314941026,-1.991540007,1.891345375,-1.893436753,1.892391064,,
316,316,2,107.202,3,38.32977418,33.69908095,2.31201686,-1.99242197,1.891758137,-1.892619052,1.892188594,,
317,317,2,107.535,3,38.32956855,33.69801701,2.311444655,-1.991808042,1.890061267,-1.893529699,1.891795483,,
318,318,2,107.868,3,38.32982783,33.69819806,2.314256132,-1.992538571,1.891532198,-1.893464506,1.892498352,,
319,319,2,108.202,3,38.32769547,33.69818018,2.31026765,-1.992608607,1.890656196,-1.892815561,1.891735878,,
320,320,2,108.535,3,38.32763289,33.69679213,2.310282551,-1.993040182,1.888915368,-1.89455136,1.891733364,,
321,321,2,108.868,3,38.32917516,33.69699106,2.310024947,-1.993845031,1.890516311,-1.894328215,1.892422263,,
322,322,2,109.202,3,38.3271188,33.69927988,2.30995696,-1.990788057,1.890290745,-1.89304746,1.891669102,,
323,323,2,109.535,3,38.3273289,33.69850428,2.307896689,-1.990864053,1.888467588,-1.893631213,1.8910494,,
324,324,2,109.868,3,38.32918857,33.69960845,2.310028486,-1.990198903,1.891270869,-1.894258552,1.89276471,,
325,325,2,110.202,3,38.32901423,33.70020748,2.309332043,-1.989475265,1.891852014,-1.892656863,1.892254439,,
326,326,2,110.535,3,38.32987253,33.70021865,2.308989689,-1.988322102,1.891053498,-1.893448301,1.8922509,,
327,327,2,110.868,3,38.32772229,33.6986585,2.308340371,-1.989583485,1.891010657,-1.893615008,1.892312833,,
328,328,2,111.202,3,38.32920198,33.69963304,2.307320386,-1.988876984,1.891703934,-1.892875165,1.89228955,,
329,329,2,111.535,3,38.32759265,33.69958163,2.305064909,-1.988133229,1.889103495,-1.89370963,1.891406563,,
330,330,2,111.868,3,38.32843308,33.69903401,2.306539379,-1.98888015,1.890925907,-1.893771098,1.892348502,,
331,331,2,112.202,3,38.32662706,33.70026559,2.305488288,-1.98881384,1.890579641,-1.893669583,1.892124612,,
332,332,2,112.535,3,38.32727526,33.69971574,2.304180712,-1.987739652,1.889880218,-1.894015849,1.891948034,,
333,333,2,112.868,3,38.32721267,33.70085344,2.30441913,-1.98814515,1.890483901,-1.894088865,1.892286383,,
334,334,2,113.202,3,38.32578663,33.70009348,2.303263173,-1.98950544,1.89067147,-1.892829717,1.891750593,,
335,335,2,113.535,3,38.32830344,33.70105014,2.304548025,-1.988428645,1.889458143,-1.893125505,1.891291824,,
336,336,2,113.868,3,38.32666282,33.70096744,2.306107432,-1.990093663,1.89123343,-1.893608116,1.892420773,,
337,337,2,114.202,3,38.32686846,33.70158211,2.30272878,-1.987900212,1.89106337,-1.89194347,1.89150342,,
338,338,2,114.535,3,38.32590286,33.70254771,2.303222194,-1.990341954,1.889253065,-1.892447316,1.890850191,,
339,339,2,114.868,3,38.3257911,33.70166034,2.30266843,-1.990528591,1.890695312,-1.893008531,1.891851921,,
340,340,2,115.202,3,38.32571958,33.70238901,2.3028275,-1.989732683,1.89070835,-1.891404979,1.891056665,,
341,341,2,115.535,3,38.32629625,33.70228172,2.302952483,-1.990379021,1.889490925,-1.892057091,1.890774008,,
342,342,2,115.868,3,38.32689975,33.70140777,2.302916348,-1.989158429,1.891861327,-1.892401867,1.892131597,,
343,343,2,116.202,3,38.32445894,33.70291204,2.30040513,-1.989653707,1.890913241,-1.891539835,1.891226538,,
344,344,2,116.535,3,38.32575981,33.70167822,2.299795859,-1.988146454,1.889594302,-1.892502636,1.891048469,,
345,345,2,116.868,3,38.32537983,33.70291651,2.303942852,-1.988118514,1.890922182,-1.891986683,1.891454433,,
346,346,2,117.202,3,38.32506244,33.702465,2.299158648,-1.987328567,1.891286515,-1.891789057,1.891537786,,
347,347,2,117.535,3,38.32521443,33.7023823,2.302265167,-1.987111755,1.890341782,-1.892169036,1.891255409,,
348,348,2,117.868,3,38.32487915,33.70227054,2.298067696,-1.988058351,1.891606704,-1.893093281,1.892349992,,
349,349,2,118.202,3,38.32487915,33.7024203,2.297257446,-1.986242272,1.890898712,-1.891969547,1.89143413,,
350,350,2,118.535,3,38.32327877,33.70101885,2.295838483,-1.987189054,1.889383823,-1.892931231,1.891157527,,
351,351,2,118.868,3,38.32513396,33.70288298,2.298109978,-1.986244693,1.891498298,-1.893168159,1.892333229,,
352,352,2,119.202,3,38.3242533,33.70091826,2.295556851,-1.988274232,1.890737966,-1.892795817,1.891766891,,
353,353,2,119.535,3,38.32383309,33.70156199,2.295956947,-1.987719722,1.889917471,-1.892899752,1.891408612,,
354,354,2,119.868,3,38.32433824,33.70161564,2.295915037,-1.989741996,1.891405166,-1.893856034,1.8926306,,
355,355,2,120.202,3,38.32389568,33.7017341,2.295519225,-1.988925785,1.890708164,-1.893858269,1.892283217,,
356,356,2,120.535,3,38.32411472,33.70206938,2.295372076,-1.988379657,1.890813217,-1.893137053,1.891975135,,
357,357,2,120.868,3,38.32481657,33.70279581,2.296328731,-1.988862455,1.891561814,-1.893357404,1.892459609,,
358,358,2,121.202,3,38.32483892,33.70222361,2.295687422,-1.989673264,1.891528287,-1.893340081,1.892434184,,
359,359,2,121.535,3,38.32475845,33.70226384,2.295434289,-1.989926025,1.89139995,-1.892996237,1.892198094,,
360,360,2,121.868,3,38.32468693,33.70209844,2.294686809,-1.988757029,1.891858347,-1.893414774,1.89263656,,
361,361,2,122.202,3,38.32332347,33.70199338,2.293172479,-1.990228146,1.890161105,-1.8933222,1.891741653,,
362,362,2,122.535,3,38.32208518,33.70150388,2.29208786,-1.989618875,1.890403063,-1.893528209,1.891965636,,
363,363,2,122.868,3,38.32364087,33.70168046,2.293765917,-1.987794228,1.892093227,-1.893606067,1.892849647,,
364,364,2,123.202,3,38.32307313,33.70165587,2.290884592,-1.987494156,1.890731447,-1.893033304,1.891882375,,
365,365,2,123.535,3,38.32329665,33.70288969,2.291588672,-1.986653358,1.891172335,-1.892530762,1.891851549,,
366,366,2,123.868,3,38.32292561,33.70267288,2.292394452,-1.985936426,1.891119436,-1.893405833,1.892262634,,
367,367,2,124.202,3,38.32244281,33.70245606,2.290042117,-1.98645927,1.890024201,-1.893892169,1.891958185,,
368,368,2,124.535,3,38.32223718,33.70160446,2.289845049,-1.986327209,1.889830672,-1.893270977,1.891550825,,
369,369,2,124.868,3,38.32187508,33.7018548,2.289755456,-1.986986399,1.890710399,-1.894914762,1.89281258,,
370,370,2,125.202,3,38.32158004,33.70334119,2.289179154,-1.988385059,1.89011398,-1.894460649,1.892287314,,
371,371,2,125.535,3,38.32069938,33.70271981,2.286098525,-1.986339875,1.889282868,-1.893529326,1.891406097,,
372,372,2,125.868,3,38.32246516,33.70313332,2.289768122,-1.988766156,1.890599572,-1.894583583,1.892591578,,
373,373,2,126.202,3,38.32184826,33.70297909,2.28891857,-1.988868229,1.890000545,-1.894597553,1.892299049,,
374,374,2,126.535,3,38.32277362,33.70311768,2.287828363,-1.989215054,1.891274408,-1.893756569,1.892515488,,
375,375,2,126.868,3,38.32217906,33.7036273,2.289926447,-1.988815889,1.891527914,-1.894290962,1.892909438,,
376,376,2,127.202,3,38.32162027,33.70286734,2.287736163,-1.987590268,1.889934794,-1.893363178,1.891648986,,
377,377,2,127.535,3,38.32075302,33.70284498,2.286260389,-1.98901929,1.890455589,-1.893128485,1.891792037,,
378,378,2,127.868,3,38.32180355,33.70316685,2.289434522,-1.988402568,1.89077019,-1.894442767,1.892606479,,
379,379,2,128.202,3,38.32048927,33.70503993,2.28768196,-1.986564323,1.889658004,-1.893711679,1.891684842,,
380,380,2,128.535,3,38.32045351,33.70446996,2.284440957,-1.987298951,1.889861778,-1.892954141,1.89140796,,
381,381,2,128.868,3,38.3204401,33.7031445,2.288115025,-1.985360682,1.890173957,-1.893878386,1.892026172,,
382,382,2,129.202,3,38.32061444,33.7045996,2.28478983,-1.985628344,1.889736049,-1.894147911,1.89194198,,
383,383,2,129.535,3,38.32089607,33.7046443,2.284784429,-1.984313317,1.890851774,-1.893143572,1.891997673,,
384,384,2,129.868,3,38.32116429,33.70361165,2.283960953,-1.984596625,1.891113848,-1.894564026,1.892838937,,
385,385,2,130.202,3,38.32006906,33.70395587,2.282905392,-1.983830146,1.889313601,-1.89441818,1.891865891,,
386,386,2,130.535,3,38.3202434,33.70424197,2.281494439,-1.985907555,1.890271001,-1.894477971,1.892374486,,
387,387,2,130.868,3,38.3195505,33.70422632,2.284034342,-1.986717246,1.890108206,-1.894624189,1.892366197,,
388,388,2,131.202,3,38.31972037,33.70434032,2.28234306,-1.987533458,1.88838321,-1.894508146,1.891445678,,
389,389,2,131.535,3,38.31993942,33.70416821,2.280649543,-1.987463795,1.890061826,-1.893887327,1.891974576,,
390,390,2,131.868,3,38.31936274,33.70531932,2.2817377,-1.987321116,1.890085482,-1.894401789,1.892243635,,
391,391,2,132.202,3,38.31851338,33.70457724,2.281075157,-1.986302249,1.888122254,-1.894054406,1.89108833,,
392,392,2,132.535,3,38.31933592,33.70475606,2.281030826,-1.987044886,1.890135773,-1.894035593,1.892085683,,
393,393,2,132.868,3,38.31995283,33.70543332,2.281453088,-1.987552829,1.890206181,-1.893638105,1.891922143,,
394,394,2,133.202,3,38.31930463,33.70522992,2.279779315,-1.98504813,1.889306523,-1.893567883,1.891437203,,
395,395,2,133.535,3,38.31888442,33.70535285,2.278767526,-1.984260045,1.890286833,-1.892752231,1.891519532,,
396,396,2,133.868,3,38.31972037,33.7056993,2.280273661,-1.985258795,1.890703507,-1.892345429,1.891524468,,
397,397,2,134.202,3,38.31893359,33.70536179,2.279813588,-1.98349487,1.889620565,-1.893407882,1.891514224,,
398,398,2,134.535,3,38.31863408,33.704841,2.279382013,-1.982789487,1.890975081,-1.892706968,1.891841025,,
399,399,2,134.868,3,38.31855808,33.70499075,2.280075476,-1.984151639,1.890712262,-1.893948235,1.892330248,,
400,400,2,135.202,3,38.31891571,33.70496393,2.277248725,-1.983900741,1.889227547,-1.894530312,1.891878929,,
401,401,2,135.535,3,38.31773554,33.7050444,2.276137844,-1.98602993,1.890167624,-1.89413599,1.892151807,,
402,402,2,135.868,3,38.31807975,33.70495275,2.276670188,-1.985901967,1.890162781,-1.894299716,1.892231249,,
403,403,2,136.202,3,38.31736897,33.70453254,2.277210541,-1.985657401,1.88901148,-1.894915507,1.891963494,,
404,404,2,136.535,3,38.31801717,33.7056546,2.274613827,-1.986272074,1.890482597,-1.893934265,1.892208431,,
405,405,2,136.868,3,38.31712757,33.70513827,2.276079357,-1.986740157,1.889046126,-1.894031682,1.891538904,,
406,406,2,137.202,3,38.31776236,33.70621116,2.275576256,-1.986649632,1.889407665,-1.894234524,1.891821094,,
407,407,2,137.535,3,38.31763272,33.70572612,2.274347842,-1.985502802,1.890759387,-1.892456815,1.891608101,,
408,408,2,137.868,3,38.31907217,33.70597646,2.278667502,-1.985347457,1.891361766,-1.892984689,1.892173227,,
409,409,2,138.202,3,38.31849102,33.70566354,2.274407074,-1.985411718,1.889826574,-1.893558756,1.891692665,,
410,410,2,138.535,3,38.31688617,33.70519862,2.274152637,-1.982996427,1.890496381,-1.892693185,1.891594783,,
411,411,2,138.868,3,38.31711863,33.70568142,2.274316549,-1.984810457,1.889234253,-1.893727884,1.891481068,,
412,412,2,139.202,3,38.31634079,33.70473371,2.271471731,-1.983214356,1.888978325,-1.894640953,1.891809639,,
413,413,2,139.535,3,38.31721698,33.70522544,2.272829413,-1.98540315,1.890356496,-1.893981576,1.892169036,,
414,414,2,139.868,3,38.3172885,33.70457501,2.273786813,-1.982890256,1.89031142,-1.894557134,1.892434277,,
415,415,2,140.202,3,38.31637655,33.70473371,2.271414734,-1.985160261,1.889078908,-1.894894273,1.89198659,,
416,416,2,140.535,3,38.31708734,33.70445655,2.269935049,-1.985790953,1.889658936,-1.895393089,1.892526012,,
417,417,2,140.868,3,38.31616197,33.70400504,2.271875553,-1.987570897,1.888927103,-1.894995601,1.891961352,,
418,418,2,141.202,3,38.31486557,33.70438502,2.269483171,-1.987093128,1.889077418,-1.895905689,1.892491553,,
419,419,2,141.535,3,38.31649725,33.70395587,2.270472795,-1.986676827,1.889872209,-1.895604685,1.892738447,,
420,420,2,141.868,3,38.31499074,33.70357365,2.270540036,-1.987558976,1.888569475,-1.895307221,1.891938348,,
421,421,2,142.202,3,38.31602786,33.70459513,2.270648628,-1.98651962,1.889352717,-1.895902522,1.89262762,,
422,422,2,142.535,3,38.31711863,33.70449678,2.269486338,-1.98789984,1.89011547,-1.895195649,1.892655559,,
423,423,2,142.868,3,38.31657325,33.70394245,2.271241508,-1.985761151,1.889623359,-1.894744516,1.892183938,,
424,424,2,143.202,3,38.31713651,33.70417715,2.270188183,-1.987554319,1.890552074,-1.896215261,1.893383667,,
425,425,2,143.535,3,38.31713651,33.70427326,2.269495279,-1.986004598,1.890772611,-1.896242828,1.89350772,,
426,426,2,143.868,3,38.31559424,33.70405421,2.27190312,-1.985411718,1.888933622,-1.89547132,1.892202471,,
427,427,2,144.202,3,38.3155853,33.70410339,2.268835157,-1.983923651,1.889482357,-1.896009811,1.892746084,,
428,428,2,144.535,3,38.31596528,33.70421962,2.267868631,-1.983870938,1.889858611,-1.896313236,1.893085924,,
429,429,2,144.868,3,38.31560765,33.70360718,2.267992683,-1.983708143,1.888409101,-1.896135726,1.892272413,,
430,430,2,145.202,3,38.3145303,33.70442525,2.2667652,-1.985106058,1.888860792,-1.896857501,1.892859146,,
431,431,2,145.535,3,38.31595187,33.70445207,2.266697213,-1.986728422,1.890253865,-1.897176199,1.893715032,,
432,432,2,145.868,3,38.31609492,33.7042442,2.264966257,-1.984652132,1.88968613,-1.896027133,1.892856632,,
433,433,2,146.202,3,38.31487004,33.70421291,2.26494465,-1.986064948,1.889644221,-1.897030168,1.893337194,,
434,434,2,146.535,3,38.31621562,33.70493711,2.264945582,-1.984984241,1.890149743,-1.896158077,1.89315391,,
435,435,2,146.868,3,38.31642572,33.70498405,2.267323621,-1.986660436,1.889701963,-1.895822429,1.892762196,,
436,436,2,147.202,3,38.31573282,33.70513157,2.265097387,-1.986800134,1.88999533,-1.897159249,1.893577289,,
437,437,2,147.535,3,38.31578199,33.70586694,2.265169658,-1.987149939,1.890308813,-1.897216246,1.893762529,,
438,438,2,147.868,3,38.3168057,33.70519415,2.266126871,-1.986348443,1.889609389,-1.896037564,1.892823477,,
439,439,2,148.202,3,38.31602786,33.70565907,2.265444584,-1.985502429,1.890545369,-1.896493167,1.893519268,,
440,440,2,148.535,3,38.31592951,33.70568366,2.264342085,-1.984761283,1.88994094,-1.896159381,1.893050161,,
441,441,2,148.868,3,38.31577752,33.70634303,2.266634256,-1.983837597,1.889539727,-1.895246313,1.89239302,,
442,442,2,149.202,3,38.31607257,33.70524556,2.264621668,-1.983436197,1.890600875,-1.896536194,1.893568535,,
443,443,2,149.535,3,38.31584011,33.70580436,2.26394292,-1.98206678,1.89043808,-1.895973675,1.893205878,,
444,444,2,149.868,3,38.31567023,33.70645479,2.264458314,-1.982459053,1.88955798,-1.894481883,1.892019932,,
445,445,2,150.202,3,38.31476275,33.7063475,2.261756361,-1.980390586,1.890088089,-1.896252886,1.893170488,,
446,446,2,150.535,3,38.31578646,33.7066269,2.262879163,-1.982007921,1.891347796,-1.896041103,1.89369445,,
447,447,2,150.868,3,38.31513379,33.70688618,2.262945473,-1.981306076,1.889113926,-1.894683049,1.891898487,,
448,448,2,151.202,3,38.31519191,33.70628045,2.260405943,-1.98354274,1.891329915,-1.896056749,1.893693332,,
449,449,2,151.535,3,38.31508909,33.70672078,2.260742895,-1.984276623,1.890676313,-1.896641248,1.89365878,,
450,450,2,151.868,3,38.31474934,33.70600552,2.260857634,-1.983137801,1.889190294,-1.895347268,1.892268781,,
451,451,2,152.202,3,38.31524108,33.70618433,2.259120159,-1.985062845,1.891043067,-1.896484972,1.89376402,,
452,452,2,152.535,3,38.31419949,33.70593623,2.257911675,-1.985907927,1.890321665,-1.896349557,1.893335611,,
453,453,2,152.868,3,38.31512038,33.70714546,2.259892225,-1.985093765,1.889404126,-1.895480633,1.89244238,,
454,454,2,153.202,3,38.31430678,33.70604352,2.258430049,-1.985833608,1.89066495,-1.896378987,1.893521969,,
455,455,2,153.535,3,38.31374351,33.70710076,2.25968603,-1.984921284,1.88991505,-1.895949647,1.892932348,,
456,456,2,153.868,3,38.31500862,33.706875,2.258220501,-1.986613311,1.889812231,-1.895249107,1.892530669,,
457,457,2,154.202,3,38.31389551,33.70641009,2.257812954,-1.985285059,1.890500665,-1.896193468,1.893347066,,
