Total Cycles,Elapsed Cycles,Step,PC:Cycle Start Time (s),PC:Frequency (Hz),"Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",width,thickness
8550,8550,2,1712.002,5,36.40112948,33.53275716,1.252773404,-1.713554561,1.131705213,-1.11959923,1.125652221,,
8560,8560,2,1714.002,5,36.40109819,33.53169769,1.249815989,-1.711560227,1.131234709,-1.12158602,1.126410365,,
8570,8570,2,1716.002,5,36.40145358,33.53181392,1.250442117,-1.71022173,1.131358668,-1.119590569,1.125474618,,
8580,8580,2,1718.002,5,36.4017978,33.53365123,1.250278391,-1.71155408,1.132370363,-1.120464335,1.126417349,,
8590,8590,2,1720.002,5,36.40190956,33.53378311,1.251292322,-1.709992625,1.132286172,-1.119390614,1.125838393,,
8600,8600,2,1722.002,5,36.40098419,33.53496105,1.24975387,-1.70986671,1.132311038,-1.118964906,1.125637972,,
8610,8610,2,1724.002,5,36.40014153,33.53348136,1.251099445,-1.709143072,1.130910515,-1.119300741,1.125105628,,
8620,8620,2,1726.002,5,36.40049693,33.53137583,1.249039546,-1.713201962,1.131204441,-1.121618337,1.126411389,,
8630,8630,2,1728.002,5,36.40129488,33.5329248,1.250312757,-1.7089637,1.131820324,-1.119564212,1.125692268,,
8640,8640,2,1730.002,5,36.40101325,33.53257611,1.249015518,-1.712518185,1.131163835,-1.120518166,1.125841,,
8650,8650,2,1732.002,5,36.40124571,33.53367806,1.25160953,-1.710061356,1.131474804,-1.119674667,1.125574735,,
8660,8660,2,1734.002,5,36.40166369,33.53261635,1.251296792,-1.713477261,1.132478956,-1.120586059,1.126532507,,
8670,8670,2,1736.002,5,36.40013483,33.53352159,1.249822602,-1.709999144,1.130624506,-1.119977067,1.125300787,,
8680,8680,2,1738.002,5,36.40282598,33.53270128,1.249638479,-1.712865382,1.13189036,-1.120376884,1.126133622,,
8690,8690,2,1740.002,5,36.40077856,33.53172004,1.249153819,-1.714091375,1.130950935,-1.121470443,1.126210689,,
8700,8700,2,1742.002,5,36.40154969,33.53317514,1.25308251,-1.711781509,1.131812594,-1.120258141,1.126035367,,
8710,8710,2,1744.002,5,36.40196767,33.53148982,1.250796672,-1.710936613,1.132259536,-1.120429225,1.12634438,,
8720,8720,2,1746.002,5,36.4012323,33.53327572,1.249635126,-1.71225667,1.131492778,-1.120931487,1.126212132,,
8730,8730,2,1748.002,5,36.40225824,33.53315502,1.252844092,-1.711719297,1.132108196,-1.119988243,1.12604822,,
8740,8740,2,1750.002,5,36.40173968,33.53200838,1.249416545,-1.712953299,1.13180831,-1.120099909,1.12595411,,
8750,8750,2,1752.002,5,36.40144464,33.53174239,1.249934081,-1.712921634,1.131534967,-1.120692137,1.126113552,,
8760,8760,2,1754.002,5,36.40201237,33.53309244,1.250913274,-1.711412892,1.13134386,-1.120058651,1.125701255,,
8770,8770,2,1756.002,5,36.4020012,33.53349254,1.250244491,-1.71157103,1.131744887,-1.120552811,1.126148849,,
8780,8780,2,1758.002,5,36.40095737,33.53348807,1.251334697,-1.709951833,1.131131611,-1.119842864,1.125487238,,
8790,8790,2,1760.002,5,36.40286174,33.53359982,1.251133159,-1.710763387,1.131803188,-1.120090037,1.125946612,,
8800,8800,2,1762.002,5,36.40240353,33.5332422,1.251269784,-1.710766368,1.13175746,-1.120290458,1.126023959,,
8810,8810,2,1764.002,5,36.40122336,33.5328041,1.249888167,-1.711707003,1.13130819,-1.120216604,1.125762397,,
8820,8820,2,1766.002,5,36.40245494,33.53192121,1.249393262,-1.712959632,1.131244581,-1.121687535,1.126466058,,
8830,8830,2,1768.002,5,36.4024527,33.53357747,1.250068378,-1.709557511,1.132125146,-1.119337714,1.12573143,,
8840,8840,2,1770.002,5,36.40157428,33.5342592,1.248600986,-1.712188125,1.13137478,-1.119664795,1.125519787,,
8850,8850,2,1772.002,5,36.40232083,33.53269234,1.252136566,-1.712565869,1.131696831,-1.120798215,1.126247523,,
8860,8860,2,1774.002,5,36.40184474,33.53323996,1.25036044,-1.710835658,1.131313126,-1.120160911,1.125737018,,
8870,8870,2,1776.002,5,36.401391,33.53254035,1.249274798,-1.710789278,1.131324581,-1.120736282,1.126030431,,
8880,8880,2,1778.002,5,36.40120995,33.5304907,1.249493379,-1.714311726,1.130544319,-1.122069842,1.126307081,,
8890,8890,2,1780.002,5,36.40250858,33.5310182,1.249371283,-1.714399271,1.131388097,-1.122899371,1.127143734,,
8900,8900,2,1782.002,5,36.4024907,33.53205532,1.250717696,-1.712973043,1.131425164,-1.120893768,1.126159466,,
8910,8910,2,1784.002,5,36.40014153,33.5312596,1.251673046,-1.713291183,1.13129599,-1.121527906,1.126411948,,
8920,8920,2,1786.002,5,36.40089926,33.53123501,1.249257848,-1.713034324,1.130868606,-1.121738105,1.126303356,,
8930,8930,2,1788.002,5,36.4026941,33.53076786,1.253855042,-1.711025462,1.1321868,-1.121278125,1.126732462,,
8940,8940,2,1790.002,5,36.40253317,33.53014648,1.249766909,-1.716183871,1.131177991,-1.122632454,1.126905223,,
8950,8950,2,1792.002,5,36.40181791,33.53005707,1.250551548,-1.714945212,1.131050121,-1.122686471,1.126868296,,
8960,8960,2,1794.002,5,36.40201014,33.5296011,1.250370499,-1.714213565,1.131777483,-1.123418863,1.127598173,,
8970,8970,2,1796.002,5,36.39985767,33.53099361,1.250650734,-1.714091748,1.131665632,-1.121525671,1.126595651,,
8980,8980,2,1798.002,5,36.4003494,33.53139371,1.251359005,-1.71348732,1.130385436,-1.12229336,1.126339398,,
8990,8990,2,1800.002,5,36.40201684,33.5306561,1.249891706,-1.713952422,1.131571941,-1.122278924,1.126925432,,
9000,9000,2,1802.002,5,36.40055951,33.53110537,1.252521295,-1.712136716,1.131660416,-1.120990067,1.126325242,,
9010,9010,2,1804.002,5,36.40092608,33.53106737,1.248347573,-1.712614112,1.131403744,-1.121113002,1.126258373,,
9020,9020,2,1806.002,5,36.40051928,33.52982685,1.250088029,-1.71383936,1.131183672,-1.121802925,1.126493299,,
9030,9030,2,1808.002,5,36.40217554,33.5291943,1.249829959,-1.716394909,1.131974179,-1.122456434,1.127215307,,
9040,9040,2,1810.002,5,36.39937487,33.53073433,1.249609888,-1.712112501,1.130913495,-1.121415309,1.126164402,,
9050,9050,2,1812.002,5,36.40083444,33.52988943,1.249118149,-1.715825126,1.131031308,-1.122657321,1.126844314,,
9060,9060,2,1814.002,5,36.40195426,33.52946252,1.253594179,-1.713912375,1.132686268,-1.121205482,1.126945875,,
9070,9070,2,1816.002,5,36.3994911,33.52927923,1.247746218,-1.716831699,1.130836661,-1.122372988,1.126604825,,
9080,9080,2,1818.002,5,36.40126806,33.52861091,1.251275837,-1.713578962,1.131991036,-1.122222952,1.127106994,,
9090,9090,2,1820.002,5,36.40121665,33.52926359,1.250147168,-1.715041138,1.131115686,-1.122292242,1.126703964,,
9100,9100,2,1822.002,5,36.40098419,33.5284701,1.25072021,-1.712949388,1.132483426,-1.121907047,1.127195237,,
9110,9110,2,1824.002,5,36.40082773,33.53266552,1.251434349,-1.710445434,1.132201515,-1.120698377,1.126449946,,
9120,9120,2,1826.002,5,36.40015941,33.53132889,1.252365299,-1.714510657,1.131946053,-1.121346484,1.126646269,,
9130,9130,2,1828.002,5,36.40013259,33.53181168,1.248573512,-1.711289585,1.131331659,-1.120005473,1.125668566,,
9140,9140,2,1830.002,5,36.39862161,33.5309802,1.248950418,-1.711694151,1.130638569,-1.121343225,1.125990897,,
9150,9150,2,1832.002,5,36.39893007,33.53081256,1.248484198,-1.713365503,1.130565833,-1.121176704,1.125871268,,
9160,9160,2,1834.002,5,36.40057292,33.52969944,1.250714716,-1.710636355,1.13122642,-1.120398863,1.125812642,,
9170,9170,2,1836.002,5,36.40019741,33.53103831,1.249194518,-1.712655649,1.13102395,-1.121780574,1.126402262,,
9180,9180,2,1838.002,5,36.39967438,33.52952957,1.250350196,-1.712387428,1.131540648,-1.120699029,1.126119838,,
9190,9190,2,1840.002,5,36.39971461,33.53019789,1.248398051,-1.714434661,1.131271868,-1.121479384,1.126375626,,
9200,9200,2,1842.002,5,36.40087467,33.531463,1.25046894,-1.708155312,1.132289431,-1.120569854,1.126429643,,
9210,9210,2,1844.002,5,36.39850762,33.5299252,1.248734724,-1.713679545,1.130460593,-1.12161694,1.126038767,,
9220,9220,2,1846.002,5,36.40077185,33.52948487,1.250919886,-1.712249406,1.131867449,-1.12212358,1.126995514,,
9230,9230,2,1848.002,5,36.3999806,33.52809682,1.249055658,-1.714834198,1.131739858,-1.122619882,1.12717987,,
9240,9240,2,1850.002,5,36.39996942,33.52960557,1.249799691,-1.714936458,1.13176966,-1.121420617,1.126595139,,
9250,9250,2,1852.002,5,36.39927652,33.52895737,1.249473542,-1.714188792,1.132016181,-1.121834125,1.126925153,,
9260,9260,2,1854.002,5,36.4003494,33.53011295,1.249859389,-1.713166945,1.131736598,-1.121029276,1.126382937,,
9270,9270,2,1856.002,5,36.40043658,33.52939546,1.251714677,-1.712392643,1.131682395,-1.120536699,1.126109547,,
9280,9280,2,1858.002,5,36.39968779,33.52745309,1.249608304,-1.716692187,1.131617296,-1.123023889,1.127320593,,
9290,9290,2,1860.002,5,36.3994531,33.52725863,1.249336917,-1.717508398,1.130992099,-1.12343423,1.127213165,,
9300,9300,2,1862.002,5,36.4002287,33.52733687,1.252821088,-1.715319231,1.131534595,-1.122961398,1.127247996,,
9310,9310,2,1864.002,5,36.40011918,33.52823764,1.250251662,-1.7162567,1.131604351,-1.123442519,1.127523435,,
9320,9320,2,1866.002,5,36.3994911,33.52700606,1.248541567,-1.713396236,1.130592562,-1.121581177,1.12608687,,
9330,9330,2,1868.002,5,36.39770072,33.52973074,1.251338515,-1.715050451,1.13106586,-1.12131603,1.126190945,,
9340,9340,2,1870.002,5,36.39857915,33.52875844,1.249790657,-1.715175621,1.130588557,-1.12177927,1.126183913,,
9350,9350,2,1872.002,5,36.39988672,33.52902889,1.251331996,-1.711787283,1.132042817,-1.121431048,1.126736933,,
9360,9360,2,1874.002,5,36.39900606,33.52798954,1.249029208,-1.715137251,1.130674891,-1.122331637,1.126503264,,
9370,9370,2,1876.002,5,36.39931228,33.52698818,1.250666473,-1.71573218,1.131780929,-1.122090332,1.12693563,,
9380,9380,2,1878.002,5,36.39952015,33.52774143,1.248654164,-1.716310531,1.13191951,-1.123077068,1.127498289,,
9390,9390,2,1880.002,5,36.40047904,33.52942675,1.250803005,-1.712043583,1.131485048,-1.120608411,1.12604673,,
9400,9400,2,1882.002,5,36.39843162,33.52874279,1.24965189,-1.713194512,1.131965611,-1.121765859,1.126865735,,
9410,9410,2,1884.002,5,36.39957156,33.52894619,1.250111125,-1.711885445,1.131534036,-1.12187473,1.126704383,,
9420,9420,2,1886.002,5,36.39740791,33.52933288,1.250093058,-1.715770364,1.130108647,-1.122519764,1.126314205,,
9430,9430,2,1888.002,5,36.39932569,33.5298112,1.249018777,-1.712044701,1.131808683,-1.120855677,1.12633218,,
9440,9440,2,1890.002,5,36.39812764,33.52959886,1.250090171,-1.713632606,1.131914108,-1.122152451,1.12703328,,
9450,9450,2,1892.002,5,36.39760014,33.53003249,1.251719333,-1.712254435,1.131163649,-1.120503637,1.125833643,,
9460,9460,2,1894.002,5,36.3975912,33.52874503,1.249094773,-1.713274978,1.131722815,-1.121112722,1.126417769,,
9470,9470,2,1896.002,5,36.3978326,33.53018001,1.250509266,-1.713121124,1.131639648,-1.121358498,1.126499073,,
9480,9480,2,1898.002,5,36.39622551,33.52849245,1.248435769,-1.714647748,1.130890399,-1.121009811,1.125950105,,
9490,9490,2,1900.002,5,36.39666807,33.52603152,1.246952079,-1.716890372,1.130682807,-1.122561208,1.126622008,,
9500,9500,2,1902.002,5,36.39796671,33.52591753,1.250636578,-1.714929193,1.131051331,-1.122936997,1.126994164,,
9510,9510,2,1904.002,5,36.39777448,33.52564931,1.250726357,-1.718005165,1.131104323,-1.1229695,1.127036912,,
9520,9520,2,1906.002,5,36.39844057,33.52574095,1.250105165,-1.716619171,1.130934171,-1.123594418,1.127264294,,
9530,9530,2,1908.002,5,36.40004989,33.52703065,1.251293439,-1.714093983,1.132478304,-1.1226671,1.127572702,,
9540,9540,2,1910.002,5,36.39673736,33.52610081,1.249377709,-1.717487164,1.130781527,-1.123616956,1.127199241,,
9550,9550,2,1912.002,5,36.39950898,33.52585271,1.252062153,-1.714948006,1.132155507,-1.122878603,1.127517055,,
9560,9560,2,1914.002,5,36.3971531,33.52540791,1.24850478,-1.716165803,1.130655799,-1.122667472,1.126661635,,
9570,9570,2,1916.002,5,36.39623892,33.52496982,1.249532215,-1.717079803,1.131170168,-1.123227663,1.127198915,,
9580,9580,2,1918.002,5,36.3978326,33.52578342,1.250955835,-1.716287807,1.132306475,-1.123355626,1.127831051,,
9590,9590,2,1920.002,5,36.3975152,33.52603599,1.249818504,-1.717168652,1.130346413,-1.123066823,1.126706618,,
9600,9600,2,1922.002,5,36.39770519,33.52502346,1.249579526,-1.715548895,1.132150385,-1.122692059,1.127421222,,
9610,9610,2,1924.002,5,36.394719,33.52460995,1.247732993,-1.716114767,1.130377706,-1.123275346,1.126826526,,
9620,9620,2,1926.002,5,36.39735874,33.5240981,1.250429731,-1.717451029,1.131278853,-1.125180367,1.12822961,,
9630,9630,2,1928.002,5,36.39741462,33.52488711,1.25299301,-1.71572119,1.132020186,-1.122985612,1.127502899,,
9640,9640,2,1930.002,5,36.396905,33.52574319,1.249260549,-1.714647561,1.130987536,-1.122808847,1.126898191,,
9650,9650,2,1932.002,5,36.39640656,33.52493852,1.251447946,-1.716657355,1.130539104,-1.123310644,1.126924874,,
9660,9660,2,1934.002,5,36.39805388,33.52620587,1.250218228,-1.716277748,1.131880953,-1.122773457,1.127327205,,
9670,9670,2,1936.002,5,36.39759567,33.52457866,1.249414496,-1.715894789,1.131790149,-1.122928522,1.127359336,,
9680,9680,2,1938.002,5,36.39663678,33.5249877,1.25187654,-1.7155312,1.130705904,-1.124352421,1.127529162,,
9690,9690,2,1940.002,5,36.39735204,33.52490723,1.249234006,-1.716952771,1.130708325,-1.124245226,1.127476775,,
9700,9700,2,1942.002,5,36.39630821,33.52440655,1.2489032,-1.716694236,1.130936779,-1.12324275,1.127089764,,
9710,9710,2,1944.002,5,36.39673736,33.52541238,1.250938512,-1.714264043,1.130783762,-1.123139746,1.126961754,,
9720,9720,2,1946.002,5,36.39717322,33.52489606,1.25023108,-1.718414761,1.131348703,-1.123413741,1.127381222,,
9730,9730,2,1948.002,5,36.3975532,33.52596223,1.250689756,-1.715511829,1.131991967,-1.122516039,1.127254003,,
9740,9740,2,1950.002,5,36.39642444,33.52519333,1.248601452,-1.715757512,1.130614448,-1.1232353,1.126924874,,
9750,9750,2,1952.002,5,36.39637526,33.5263221,1.250089705,-1.713016443,1.130504924,-1.122172288,1.126338606,,
9760,9760,2,1954.002,5,36.39658984,33.52499887,1.24785332,-1.717537083,1.131021901,-1.124441455,1.127731678,,
9770,9770,2,1956.002,5,36.39643785,33.52448478,1.250745263,-1.716221869,1.130126807,-1.12340657,1.126766689,,
9780,9780,2,1958.002,5,36.39899042,33.52616563,1.249636989,-1.716885157,1.131419204,-1.123355161,1.127387182,,
9790,9790,2,1960.002,5,36.39730286,33.52532744,1.248662267,-1.717023551,1.130526997,-1.123414579,1.126970788,,
9800,9800,2,1962.002,5,36.39986884,33.5245809,1.252886001,-1.714948006,1.132724732,-1.12339735,1.128061041,,
9810,9810,2,1964.002,5,36.39703241,33.52380976,1.248375047,-1.718304865,1.130183897,-1.124854963,1.12751943,,
9820,9820,2,1966.002,5,36.39861267,33.52492735,1.249266881,-1.716990396,1.131557598,-1.123889833,1.127723716,,
9830,9830,2,1968.002,5,36.39785718,33.5253118,1.250571478,-1.71452295,1.13116458,-1.123745478,1.127455029,,
9840,9840,2,1970.002,5,36.39666807,33.52556884,1.249328535,-1.717846841,1.130656264,-1.124088018,1.127372141,,
9850,9850,2,1972.002,5,36.39766272,33.52583483,1.24952076,-1.716617681,1.131207141,-1.122951898,1.12707952,,
9860,9860,2,1974.002,5,36.39717993,33.52381647,1.251048595,-1.717072353,1.130735706,-1.125162299,1.127949003,,
9870,9870,2,1976.002,5,36.39725816,33.5254772,1.247198693,-1.717459969,1.13110302,-1.123569924,1.127336472,,
9880,9880,2,1978.002,5,36.39662337,33.52251112,1.249260921,-1.718042418,1.130193397,-1.125590056,1.127891726,,
9890,9890,2,1980.002,5,36.39791977,33.52066711,1.250914205,-1.718693227,1.130356937,-1.125878579,1.128117758,,
9900,9900,2,1982.002,5,36.39750626,33.52036089,1.250361744,-1.720367186,1.1305717,-1.127893496,1.129232598,,
9910,9910,2,1984.002,5,36.39764261,33.52248877,1.250184886,-1.71975065,1.129797585,-1.12735128,1.128574432,,
9920,9920,2,1986.002,5,36.39855456,33.52082357,1.251528505,-1.7192306,1.131297294,-1.125593315,1.128445304,,
9930,9930,2,1988.002,5,36.39867973,33.5225603,1.250050776,-1.719910465,1.131382696,-1.125996671,1.128689683,,
9940,9940,2,1990.002,5,36.39927876,33.52222726,1.251341123,-1.718517393,1.131547633,-1.125979814,1.128763724,,
9950,9950,2,1992.002,5,36.39886525,33.5235706,1.250551268,-1.717695408,1.131392288,-1.126291155,1.128841722,,
9960,9960,2,1994.002,5,36.39888536,33.52292463,1.250297297,-1.718010567,1.130248159,-1.126255206,1.128251682,,
9970,9970,2,1996.002,5,36.39994037,33.52321073,1.250562817,-1.717962697,1.131284162,-1.125262416,1.128273289,,
9980,9980,2,1998.002,5,36.39807623,33.52287546,1.249230187,-1.717416942,1.130977384,-1.126064844,1.128521114,,
9990,9990,2,2000.002,5,36.39910441,33.52093086,1.252294052,-1.718324423,1.13101622,-1.126624848,1.128820534,,
10000,10000,2,2002.002,5,36.40119877,33.522681,1.249626838,-1.718818769,1.132029779,-1.125751826,1.128890803,,
10010,10010,2,2004.002,5,36.39851656,33.52174893,1.249792986,-1.719530299,1.130256261,-1.126856002,1.128556132,,
10020,10020,2,2006.002,5,36.39959168,33.52196127,1.251205895,-1.718750224,1.131532639,-1.126765757,1.129149198,,
10030,10030,2,2008.002,5,36.40042093,33.52071181,1.249283832,-1.720482297,1.131171286,-1.128252521,1.129711903,,
10040,10040,2,2010.002,5,36.40046116,33.52027819,1.253133267,-1.719883084,1.131938975,-1.12719817,1.129568573,,
10050,10050,2,2012.002,5,36.39948886,33.52156341,1.251959987,-1.718183421,1.132138092,-1.126705221,1.129421656,,
10060,10060,2,2014.002,5,36.40044775,33.52290675,1.249207277,-1.717834733,1.131758205,-1.125977393,1.128867799,,
10070,10070,2,2016.002,5,36.39879596,33.52197692,1.248897798,-1.718744263,1.130349114,-1.127433981,1.128891548,,
10080,10080,2,2018.002,5,36.39920723,33.52101579,1.249825116,-1.719185896,1.13041291,-1.12646671,1.12843981,,
10090,10090,2,2020.002,5,36.39905524,33.52098897,1.247657277,-1.719898917,1.130253747,-1.127601526,1.128927636,,
10100,10100,2,2022.002,5,36.39940393,33.52158576,1.251600496,-1.719972678,1.131591126,-1.127397566,1.129494346,,
10110,10110,2,2024.002,5,36.39699441,33.52259606,1.249913685,-1.719416864,1.129925362,-1.126352809,1.128139085,,
10120,10120,2,2026.002,5,36.39947098,33.52101132,1.249051373,-1.721984893,1.130462083,-1.127327438,1.128894761,,
10130,10130,2,2028.002,5,36.40051034,33.52224514,1.250061393,-1.720150001,1.132139861,-1.127865649,1.130002755,,
10140,10140,2,2030.002,5,36.40019518,33.52228314,1.252416242,-1.717807166,1.130904182,-1.125697158,1.12830067,,
10150,10150,2,2032.002,5,36.40048351,33.52275029,1.249785628,-1.716747135,1.131691616,-1.126215532,1.128953574,,
10160,10160,2,2034.002,5,36.39950898,33.5211499,1.248188224,-1.719933935,1.13048043,-1.128026582,1.129253506,,
10170,10170,2,2036.002,5,36.3981634,33.52209762,1.248977799,-1.721357927,1.129507385,-1.126806363,1.128156874,,
10180,10180,2,2038.002,5,36.39952239,33.52149188,1.251958404,-1.718833856,1.130847465,-1.127180661,1.129014063,,
10190,10190,2,2040.002,5,36.40057069,33.52080792,1.251108199,-1.719169319,1.13191355,-1.128000318,1.129956934,,
10200,10200,2,2042.002,5,36.39999848,33.52296263,1.251449343,-1.719283499,1.130943205,-1.126511972,1.128727588,,
10210,10210,2,2044.002,5,36.40058633,33.52211103,1.251179911,-1.717580669,1.130749955,-1.127185039,1.128967497,,
10220,10220,2,2046.002,5,36.40018847,33.52082804,1.250105258,-1.720546745,1.13106884,-1.127127483,1.129098161,,
10230,10230,2,2048.002,5,36.39955815,33.52164835,1.250054408,-1.719378121,1.131104696,-1.127212326,1.129158511,,
10240,10240,2,2050.002,5,36.40039411,33.52152988,1.247453131,-1.719890721,1.130408998,-1.127328742,1.12886887,,
10250,10250,2,2052.002,5,36.40076962,33.52167964,1.251214091,-1.717363484,1.13143634,-1.126999799,1.129218069,,
10260,10260,2,2054.002,5,36.40147593,33.52133095,1.250838675,-1.719756238,1.131515782,-1.126344147,1.128929965,,
10270,10270,2,2056.002,5,36.4010669,33.52218032,1.249976736,-1.719119027,1.131499763,-1.126906573,1.129203168,,
10280,10280,2,2058.002,5,36.39940616,33.52187633,1.248098537,-1.719027199,1.130776591,-1.126960031,1.128868311,,
10290,10290,2,2060.002,5,36.39985096,33.52164388,1.249059942,-1.720989682,1.130181197,-1.127954125,1.129067661,,
10300,10300,2,2062.002,5,36.39997166,33.5217087,1.250211895,-1.71874892,1.130854915,-1.127414144,1.12913453,,
10310,10310,2,2064.002,5,36.39891666,33.52238372,1.251226943,-1.718182117,1.130324993,-1.126713417,1.128519205,,
10320,10320,2,2066.002,5,36.40066009,33.52206632,1.250292268,-1.720670797,1.131395176,-1.126660983,1.129028079,,
10330,10330,2,2068.002,5,36.4024907,33.52208197,1.247930992,-1.719511114,1.132632344,-1.12690322,1.129767782,,
10340,10340,2,2070.002,5,36.39941063,33.52133095,1.249483321,-1.719927788,1.130742877,-1.127316076,1.129029476,,
10350,10350,2,2072.002,5,36.40061763,33.52266088,1.251429971,-1.719125547,1.131368167,-1.126062981,1.128715574,,
10360,10360,2,2074.002,5,36.40101549,33.52097109,1.249447837,-1.718789712,1.131012123,-1.127542387,1.129277255,,
10370,10370,2,2076.002,5,36.40021976,33.52153659,1.249448955,-1.720327139,1.130723226,-1.127696614,1.12920992,,
10380,10380,2,2078.002,5,36.40119654,33.52261394,1.252051443,-1.720517501,1.132103539,-1.126709598,1.129406569,,
10390,10390,2,2080.002,5,36.40058633,33.52231219,1.248362008,-1.719354838,1.13100728,-1.127271465,1.129139373,,
10400,10400,2,2082.002,5,36.40083667,33.52122143,1.251173019,-1.72004886,1.130884718,-1.128039341,1.129462029,,
10410,10410,2,2084.002,5,36.40077632,33.52205962,1.249018498,-1.720626093,1.130787581,-1.127040311,1.128913946,,
10420,10420,2,2086.002,5,36.40108254,33.52125272,1.248636097,-1.722902991,1.130567882,-1.12875618,1.129662031,,
10430,10430,2,2088.002,5,36.40110042,33.52004573,1.249944139,-1.720805094,1.130715031,-1.127804182,1.129259606,,
10440,10440,2,2090.002,5,36.40117865,33.52060452,1.249693707,-1.720447093,1.130863204,-1.128299273,1.129581239,,
10450,10450,2,2092.002,5,36.40273434,33.52077663,1.251539774,-1.721443981,1.131618507,-1.127824112,1.129721309,,
10460,10460,2,2094.002,5,36.40121889,33.52189869,1.251735166,-1.720167324,1.131638064,-1.127435658,1.129536861,,
10470,10470,2,2096.002,5,36.40211296,33.52041453,1.250954811,-1.719857194,1.132101491,-1.127405203,1.129753347,,
10480,10480,2,2098.002,5,36.40026,33.5210605,1.248798426,-1.719912887,1.130788512,-1.127796452,1.129292482,,
10490,10490,2,2100.002,5,36.40078303,33.52026477,1.248343661,-1.721380278,1.130754705,-1.129266172,1.130010439,,
10500,10500,2,2102.002,5,36.40194979,33.5207051,1.251231972,-1.722024567,1.130969654,-1.128218527,1.129594091,,
10510,10510,2,2104.002,5,36.40124347,33.52216467,1.250565145,-1.718483865,1.130752563,-1.128239575,1.129496069,,
10520,10520,2,2106.002,5,36.40070033,33.52184504,1.250851993,-1.719552092,1.131063997,-1.12689428,1.128979138,,
10530,10530,2,2108.002,5,36.40229848,33.52153882,1.250661537,-1.720947213,1.131863817,-1.127546299,1.129705058,,
10540,10540,2,2110.002,5,36.40084561,33.52162153,1.248580962,-1.720245555,1.131085883,-1.128031238,1.129558561,,
10550,10550,2,2112.002,5,36.40104454,33.52138236,1.25053823,-1.720107533,1.130513027,-1.127041894,1.128777461,,
10560,10560,2,2114.002,5,36.40123453,33.52221385,1.25110643,-1.720334589,1.130369231,-1.127417683,1.128893457,,
10570,10570,2,2116.002,5,36.400298,33.52102697,1.250831131,-1.72043182,1.130697429,-1.127699408,1.129198418,,
10580,10580,2,2118.002,5,36.40190062,33.52192551,1.25164343,-1.71910543,1.131033357,-1.127945929,1.129489643,,
10590,10590,2,2120.002,5,36.40060421,33.52230549,1.250883471,-1.721579023,1.130893565,-1.127417776,1.129155671,,
10600,10600,2,2122.002,5,36.40339148,33.52251112,1.249910146,-1.720166393,1.131640952,-1.127381361,1.129511156,,
10610,10610,2,2124.002,5,36.40079644,33.52084592,1.25144152,-1.720192842,1.131117176,-1.12705009,1.129083633,,
10620,10620,2,2126.002,5,36.40248176,33.52134436,1.251485106,-1.720603183,1.131574735,-1.126914396,1.129244565,,
10630,10630,2,2128.002,5,36.40178215,33.52083921,1.248799451,-1.722218096,1.130542643,-1.128902956,1.1297228,,
10640,10640,2,2130.002,5,36.4017978,33.52131307,1.250297856,-1.721556112,1.130724716,-1.128306072,1.129515394,,
10650,10650,2,2132.002,5,36.40077185,33.52139577,1.251941174,-1.720712148,1.130523737,-1.127101965,1.128812851,,
10660,10660,2,2134.002,5,36.40136194,33.52231666,1.250602584,-1.718228683,1.131497155,-1.12617949,1.128838322,,
10670,10670,2,2136.002,5,36.40066009,33.52175787,1.249379292,-1.719596237,1.130467485,-1.128110494,1.129288989,,
10680,10680,2,2138.002,5,36.40146923,33.52148518,1.248989068,-1.720953546,1.130331698,-1.128273289,1.129302494,,
10690,10690,2,2140.002,5,36.40187156,33.52201492,1.252529118,-1.719335094,1.131484769,-1.12741759,1.129451179,,
10700,10700,2,2142.002,5,36.40315008,33.52178693,1.25079276,-1.719313487,1.131296176,-1.127986814,1.129641495,,
10710,10710,2,2144.002,5,36.40164804,33.52150977,1.249227952,-1.722319052,1.13063652,-1.127403248,1.129019884,,
10720,10720,2,2146.002,5,36.40158546,33.52201268,1.250951085,-1.720202155,1.131017617,-1.128035616,1.129526616,,
10730,10730,2,2148.002,5,36.40302491,33.5207364,1.24962749,-1.71943903,1.132557466,-1.128382347,1.130469907,,
10740,10740,2,2150.002,5,36.40181344,33.51992279,1.247924939,-1.722227596,1.130382642,-1.130492631,1.130437636,,
10750,10750,2,2152.002,5,36.40077856,33.51935059,1.249985211,-1.723419689,1.130492258,-1.129713952,1.130103105,,
10760,10760,2,2154.002,5,36.40312773,33.51954281,1.249426696,-1.721965894,1.131464559,-1.128320321,1.12989244,,
10770,10770,2,2156.002,5,36.40344289,33.51979092,1.250190381,-1.723876409,1.131598204,-1.130559872,1.131079038,,
10780,10780,2,2158.002,5,36.40161004,33.51971716,1.249584835,-1.722796634,1.131377853,-1.129929926,1.130653889,,
10790,10790,2,2160.002,5,36.40073162,33.51930141,1.252122596,-1.722206548,1.131188981,-1.128676086,1.129932533,,
