"Total Cycles","Elapsed Cycles","Step","PC:Cycle Start Time (s)","PC:Frequency (Hz)","Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",
173,173,2,60.538,3,33.2332393409281,30.0418217575982,1.6075586900115,-1.57458148896694,1.26205032847995,-1.25014607000849,1.25609819924422,
174,174,2,60.871,3,33.2329062999621,30.0409612155048,1.60640366375446,-1.57453250139952,1.26155095330745,-1.2498746826059,1.25571281795668,
175,175,2,61.205,3,33.2322759808184,30.0422442055349,1.60550177097321,-1.57472137361765,1.26118065944586,-1.25064553831325,1.25591309887955,
176,176,2,61.538,3,33.2329442979247,30.0418888128262,1.60757172852755,-1.57350581139326,1.2608123213617,-1.25046858702124,1.25564045419147,
177,177,2,61.871,3,33.2331544043059,30.0422598517548,1.6070244833827,-1.57572012394667,1.26137260503156,-1.24959984930974,1.25548622717065,
178,178,2,62.205,3,33.2331678153515,30.0427918232307,1.60656124353409,-1.576317101717,1.26019625146874,-1.2495318627607,1.25486405711472,
179,179,2,62.538,3,33.232839244734,30.0420765674648,1.6079131513834,-1.57194603234529,1.26015182738122,-1.24953037264456,1.25484110001289,
180,180,2,62.871,3,33.2333622755129,30.0432343877359,1.60757694393396,-1.57613307237625,1.26112561828082,-1.24994043398072,1.25553302613077,
181,181,2,63.205,3,33.2337288440929,30.043276856047,1.60624515265226,-1.57603099942207,1.26061525350176,-1.24963067608745,1.25512296479461,
182,182,2,63.538,3,33.2334338010895,30.0424990154015,1.60500630736351,-1.57202631235123,1.26068547522501,-1.24927807735506,1.25498177629004,
183,183,2,63.871,3,33.233254987148,30.0431516862879,1.60596240311861,-1.57453808933496,1.26040356387717,-1.24914610894412,1.25477483641064,
184,184,2,64.205,3,33.2333488644673,30.0433573223206,1.60710271447897,-1.57506838440895,1.26094214773068,-1.25015212360532,1.255547135668,
185,185,2,64.538,3,33.2342831673115,30.0429281688611,1.60921830683947,-1.57367773354053,1.26106228834473,-1.24958736958704,1.25532482896588,
