"Total Cycles","Elapsed Cycles","Step","PC:Cycle Start Time (s)","PC:Frequency (Hz)","Position(8800 (0,1):Position):Maximum (mm)","Position(8800 (0,1):Position):Minimum (mm)","Load(8800 (0,1):Load):Maximum (kN)","Load(8800 (0,1):Load):Minimum (kN)","Strain(8800 (0,1):Axial Strain):Maximum (%)","Strain(8800 (0,1):Axial Strain):Minimum (%)","Strain(8800 (0,1):Axial Strain):Amplitude (%)",
78,78,2,27.868,3,38.8891712485599,35.8508876895381,1.5090330503881,-1.50553248822689,1.26092892294991,-1.26198299385673,1.26145595840332,
79,79,2,28.202,3,38.8885409294162,35.8509122764551,1.50689436122775,-1.50688840076327,1.26085329955564,-1.26133907741833,1.26109618848699,
80,80,2,28.535,3,38.8899535595539,35.8509703909861,1.51041364297271,-1.50655610486865,1.26153782165894,-1.26211682491284,1.26182732328589,
81,81,2,28.868,3,38.8891936003026,35.8505881761862,1.50876101106405,-1.50385610759258,1.26128431565007,-1.26245368429347,1.26186899997177,
82,82,2,29.202,3,38.8903603612708,35.8521595036969,1.5071059577167,-1.50449555367231,1.26129660910825,-1.26234779291504,1.26182220101165,
83,83,2,29.535,3,38.8908252775186,35.8532815611797,1.51071650907397,-1.50642637163401,1.26062689503413,-1.26196846522433,1.26129768012923,
84,84,2,29.868,3,38.8910175025057,35.8522958493273,1.51175884529948,-1.50539185851812,1.26194723106929,-1.2617616184772,1.26185442477324,
85,85,2,30.202,3,38.8908923327467,35.8520544505063,1.50668099522591,-1.50447497144341,1.26169679842497,-1.26306453877993,1.26238066860245,
86,86,2,30.535,3,38.8898194490978,35.8530267513131,1.50786796584725,-1.50306187570095,1.26104422068649,-1.26217121415207,1.26160771741928,
87,87,2,30.868,3,38.8913125455092,35.8529708719564,1.51006365194917,-1.50603838264942,1.26134773871842,-1.26164352677285,1.26149563274563,
88,88,2,31.202,3,38.8906017600918,35.8533240294908,1.50904599577188,-1.50454575195909,1.26083374178126,-1.26200013019237,1.26141693598682,
89,89,2,31.535,3,38.8916299402553,35.8539968169456,1.5095085836947,-1.50314094498754,1.26178918562585,-1.26208888523515,1.2619390354305,
90,90,2,31.868,3,38.8915718257243,35.8538537657924,1.5090842731297,-1.50195509195328,1.26207919948022,-1.26212483428711,1.26210201688367,
91,91,2,32.202,3,38.8909638583233,35.8542784489034,1.50694474577904,-1.50520922616124,1.26113865679707,-1.26156008026883,1.26134936853295,
92,92,2,32.535,3,38.8907001077596,35.8552909828471,1.50991324335337,-1.50454519316554,1.26121577030748,-1.26156753084954,1.26139165057851,
93,93,2,32.868,3,38.8913706600401,35.8544192648824,1.51036875322461,-1.50312371551991,1.26137009046057,-1.26208646379642,1.26172827712849,
94,94,2,33.202,3,38.8928548157544,35.8544863201104,1.50597160682082,-1.50402467697859,1.26167547113767,-1.26240870141239,1.26204208627503,
95,95,2,33.535,3,38.8912723123723,35.8559034205966,1.51033708825707,-1.50332665070891,1.26055872222058,-1.26184972159417,1.26120422190737,
96,96,2,33.868,3,38.8923720181124,35.8547299541057,1.51043152436614,-1.50534622371197,1.26143546930635,-1.26203356467334,1.26173451698984,
97,97,2,34.202,3,38.8922870814902,35.8552529848845,1.5091260895133,-1.50375869125128,1.2619369865208,-1.26271529280886,1.26232613966483,
98,98,2,34.535,3,38.8925105989171,35.8558497764142,1.50911612436175,-1.50274941697717,1.26115430301657,-1.26264497795336,1.26189964048496,
99,99,2,34.868,3,38.8936773598852,35.8565695025286,1.51070561259985,-1.50150423869491,1.26244427793531,-1.26123095086569,1.2618376144005,
100,100,2,35.202,3,38.8919339239558,35.8548439479934,1.50736421346664,-1.50359719991684,1.26093413835641,-1.26184012897149,1.26138713366395,
101,101,2,35.535,3,38.8938874662664,35.8554250933032,1.51006979867816,-1.50297004729509,1.26119518807825,-1.26177996553221,1.26148757680523,
102,102,2,35.868,3,38.8936728895367,35.8571841754525,1.51024917140603,-1.4998116530478,1.26186601973948,-1.26164594821158,1.26175598397553,
103,103,2,36.202,3,38.8936192453542,35.8566924371134,1.50769585743546,-1.50351636111736,1.2616071120596,-1.2622641601465,1.26193563610305,
104,104,2,36.535,3,38.893525368035,35.8559414185592,1.51384621858597,-1.50445038452744,1.26112245178401,-1.26179104827103,1.26145675002752,
105,105,2,36.868,3,38.893467253504,35.8566365577567,1.5113185159862,-1.50347873568535,1.26166056997624,-1.26181842915516,1.2617394995657,
106,106,2,37.202,3,38.8938248813869,35.8567594923415,1.50890406221151,-1.50064080953598,1.26157423637219,-1.26247203134848,1.26202313386033,
107,107,2,37.535,3,38.8947502435341,35.8570210077309,1.51088153943419,-1.50309111922979,1.26164334050833,-1.26258509391085,1.26211421720959,
108,108,2,37.868,3,38.8937220633706,35.8573182859086,1.51029638946056,-1.50117920711637,1.26116221925859,-1.26118913448142,1.26117567687,
109,109,2,38.202,3,38.8927609384351,35.856256578131,1.50706330314279,-1.50175932794809,1.26071090033171,-1.2613371216409,1.2610240109863,
110,110,2,38.535,3,38.8946429551692,35.8569695987227,1.50902578607202,-1.50032350793481,1.26136804155087,-1.26171346909932,1.26154075532509,
111,111,2,38.868,3,38.8944552005307,35.8576222696091,1.50938928127289,-1.50056965649128,1.26185335375227,-1.26183146767141,1.26184241071184,
112,112,2,39.202,3,38.8934225500186,35.8567505516444,1.50751769542694,-1.50397401303053,1.26058451985631,-1.26268046134402,1.26163249060016,
113,113,2,39.535,3,38.8949603499153,35.8573361673027,1.51080740615726,-1.50287691503763,1.26167174584731,-1.26153120926855,1.26160147755793,
114,114,2,39.868,3,38.8951525749024,35.8580581285914,1.51052521541715,-1.50319449603558,1.26175128079645,-1.26234844484085,1.26204986281865,
115,115,2,40.202,3,38.8950274051434,35.8572936989916,1.50763299316168,-1.50119196623564,1.2614895791488,-1.26262942486611,1.26205950200746,
116,116,2,40.535,3,38.8960689963525,35.8586415090755,1.51200704276562,-1.50134656578302,1.26152450374591,-1.26257345237848,1.26204897806219,
117,117,2,40.868,3,38.8960868777466,35.8586325683784,1.51211926713586,-1.50383822619915,1.26145800731302,-1.26119248724274,1.26132524727788,
118,118,2,41.202,3,38.8959348858964,35.8583554067692,1.50987450033426,-1.50246135890484,1.26128571263396,-1.26220567308788,1.26174569286092,
119,119,2,41.535,3,38.8962656916881,35.8593210020531,1.5096627175808,-1.49983437731862,1.26172660074783,-1.26196995534047,1.26184827804415,
120,120,2,41.868,3,38.8967440189816,35.8600697854331,1.51304667815566,-1.49784479290247,1.26190634600761,-1.26118494352977,1.26154564476869,
121,121,2,42.202,3,38.8965652050401,35.8593701758871,1.5086717903614,-1.50063158944249,1.26206010736714,-1.2614489734839,1.26175454042552,
122,122,2,42.535,3,38.897164231744,35.8589834907386,1.51256928220391,-1.50088230147958,1.26128729588236,-1.2617475555061,1.26151742569423,
123,123,2,42.868,3,38.8965607346916,35.8600161412506,1.51065094396472,-1.50073757395148,1.26127891397905,-1.26183062948108,1.26155477173007,
124,124,2,43.202,3,38.8948754132931,35.8603782394821,1.50734893977642,-1.49775911122561,1.26064850171821,-1.2619733081018,1.26131090491,
125,125,2,43.535,3,38.8973162235943,35.8604609409301,1.51139609515667,-1.50092095136642,1.2618328646553,-1.26213703461303,1.26198494963416,
126,126,2,43.868,3,38.8976827921743,35.8606196383031,1.51206040754914,-1.50001412257552,1.26173414446081,-1.26115579313272,1.26144496879676,
127,127,2,44.202,3,38.896972006757,35.8602620104202,1.50910867378116,-1.49908736348152,1.26151416606516,-1.26148557446167,1.26149987026341,
128,128,2,44.535,3,38.8984919252595,35.8604810574985,1.51125770062208,-1.49832563474774,1.26215612672612,-1.26182532094232,1.26199072383422,
129,129,2,44.868,3,38.8979778351778,35.8610353807171,1.51195013895631,-1.49744795635343,1.26196660257915,-1.26130834377288,1.26163747317602,
130,130,2,45.202,3,38.8975844445065,35.8606084624318,1.50910969823599,-1.49976685643196,1.26250406884556,-1.26148156977453,1.26199281931005,
131,131,2,45.535,3,38.8984069886373,35.8599602618939,1.51246059685946,-1.49970520287752,1.26224301912372,-1.26175845198039,1.26200073555206,
132,132,2,45.868,3,38.8988808455822,35.859993789508,1.51066295802593,-1.49934617802501,1.26234434702146,-1.26230485894366,1.26232460298256,
133,133,2,46.202,3,38.8976023259007,35.8606866935312,1.50737054646015,-1.49876773357391,1.26106983205771,-1.26229554571777,1.26168268888774,
134,134,2,46.535,3,38.8982102933017,35.8612588981439,1.51344863697886,-1.49976080283523,1.26236511551521,-1.26161297939191,1.26198904745356,
135,135,2,46.868,3,38.8992340031167,35.8611158469907,1.51234213262796,-1.49871148169041,1.26165358505681,-1.26167602993122,1.26166480749402,
136,136,2,47.202,3,38.8989657822044,35.8622289637764,1.50980809703469,-1.49778546765447,1.2623410873924,-1.26194657914348,1.26214383326794,
137,137,2,47.535,3,38.8997659745926,35.8625821213109,1.51184601709247,-1.49709554389119,1.26194043241439,-1.26205619581226,1.26199831411332,
138,138,2,47.868,3,38.8998598519118,35.8611314932106,1.51130277663469,-1.49674899876118,1.26133656284734,-1.26186089746524,1.26159873015629,
139,139,2,48.202,3,38.9005393448895,35.8624323646349,1.51157826185226,-1.49868223816156,1.26254262560077,-1.26166457466337,1.26210360013207,
140,140,2,48.535,3,38.9004052344334,35.8621484975028,1.5116854570806,-1.49631071835756,1.26212315790645,-1.26227514975306,1.26219915382975,
141,141,2,48.868,3,38.9006153408146,35.8621730844197,1.51448715478182,-1.49676669389009,1.26251608290697,-1.26182019866808,1.26216814078752,
142,142,2,49.202,3,38.9002264204919,35.8622893134817,1.5090468339622,-1.49604119360447,1.26197312183728,-1.26244064577722,1.26220688380725,
143,143,2,49.535,3,38.9005035821012,35.8629688064593,1.51238925755024,-1.49816079065204,1.26164445809544,-1.26154545850417,1.2615949582998,
144,144,2,49.868,3,38.9013395372776,35.8622155527308,1.51334926486015,-1.49655006825924,1.2627281450606,-1.26177437759667,1.26225126132864,
145,145,2,50.202,3,38.900360530948,35.8634270171844,1.5082067809999,-1.49622680619359,1.26154210574285,-1.26240115769942,1.26197163172113,
146,146,2,50.535,3,38.9012948337922,35.8624614219004,1.51033475995064,-1.49813843891025,1.26182885996816,-1.26272022881859,1.26227454439337,
147,147,2,50.868,3,38.9012009564729,35.8633376102136,1.51312276721001,-1.4965757727623,1.26258444198504,-1.2614823148326,1.26203337840882,
148,148,2,51.202,3,38.901817864571,35.8635387758978,1.50992656126618,-1.4974495396018,1.26218006171667,-1.26248246216148,1.26233126193908,
149,149,2,51.535,3,38.9008880320753,35.8639723997059,1.5113172121346,-1.49454735219479,1.2615109064361,-1.26224776886893,1.26187933765251,
150,150,2,51.868,3,38.9013708297173,35.8638315837269,1.51157770305872,-1.49526810273528,1.26175454042552,-1.26232376479223,1.26203915260887,
151,151,2,52.202,3,38.9021263186201,35.8640103976684,1.51027347892523,-1.49684958159924,1.26242658280611,-1.2616279736856,1.26202727824586,
152,152,2,52.535,3,38.9002040687492,35.8644082586882,1.51126692071557,-1.49745708331466,1.26056086426253,-1.26113251006798,1.26084668716526,
153,153,2,52.868,3,38.9028326336889,35.864323322066,1.51521898806095,-1.49451363831758,1.26301210531814,-1.26257121720427,1.2627916612612,
154,154,2,53.202,3,38.9020905558318,35.8646585982063,1.50818815454841,-1.49551024660468,1.26263668918231,-1.26253144972969,1.262584069456,
155,155,2,53.535,3,38.902841574386,35.8648798804589,1.5124898403883,-1.49650191888213,1.26245955162578,-1.26174215383508,1.26210085273043,
156,156,2,53.868,3,38.9022559587277,35.8640953342906,1.51292756199837,-1.4964540489018,1.26229712896617,-1.26134606233776,1.26182159565196,
157,157,2,54.202,3,38.9011070791537,35.8642003874812,1.51004455983639,-1.49580789729953,1.26203440286367,-1.26199994392786,1.26201717339576,
158,158,2,54.535,3,38.9015943471442,35.8647547106998,1.51025978848338,-1.494100689888,1.26218397327154,-1.26211980514513,1.26215188920834,
159,159,2,54.868,3,38.9022112552423,35.8646027188496,1.51206878945231,-1.49508574977517,1.26216516055524,-1.26211077131601,1.26213796593562,
160,160,2,55.202,3,38.9028371040375,35.8647390644799,1.5110932290554,-1.49584980681539,1.26213703461303,-1.26142149946751,1.26177926704027,
161,161,2,55.535,3,38.9028326336889,35.8658119481288,1.5127582475543,-1.49715123698115,1.2616992198637,-1.26170890561863,1.26170406274117,
162,162,2,55.868,3,38.9015809360986,35.8655727844821,1.50875886902213,-1.49408150464296,1.26184040836827,-1.26191351719155,1.26187696277991,
163,163,2,56.202,3,38.9029130999626,35.866288040248,1.5099617652595,-1.49520542472601,1.26215845503259,-1.26234853797311,1.26225349650285,
164,164,2,56.535,3,38.9031008546011,35.8655459623909,1.51275340467691,-1.49555141106248,1.26212362356774,-1.26184804521351,1.26198583439062,
165,165,2,56.868,3,38.9038921062922,35.8663528603018,1.51261724531651,-1.49442087858915,1.26220856018791,-1.26178490154194,1.26199673086492,
166,166,2,57.202,3,38.9035389487578,35.8656487804072,1.50855425745249,-1.49414585903287,1.26184888340384,-1.26278877416118,1.26231882878251,
167,167,2,57.535,3,38.9035434191063,35.8671977561753,1.51367895305157,-1.49391172453761,1.26137027672508,-1.26275003114145,1.26206015393327,
168,168,2,57.868,3,38.9037088220022,35.8677967828792,1.51101984083652,-1.49460900574923,1.26186220131687,-1.26158783368199,1.26172501749943,
169,169,2,58.202,3,38.9037758772302,35.8679420692067,1.51127399876714,-1.49261578917503,1.26173498265114,-1.26240916707369,1.26207207486241,
170,170,2,58.535,3,38.9038250510641,35.86677083789,1.51338102295995,-1.49351647123694,1.26151435232968,-1.26250118174553,1.26200776703761,
171,171,2,58.868,3,38.9045850103154,35.8673855108138,1.51169830933213,-1.49246538057923,1.26246383570969,-1.26238495268636,1.26242439419803,
172,172,2,59.202,3,38.9037803475788,35.868344400575,1.51004865765572,-1.49354608729482,1.26164166412767,-1.26196669571141,1.26180417991954,
173,173,2,59.535,3,38.9039681022173,35.868527684865,1.51364449411631,-1.4937506057322,1.26132771528274,-1.26160822964671,1.26146797246472,
174,174,2,59.868,3,38.9040843312793,35.8686372084042,1.51226548478007,-1.49406921118498,1.26194359891119,-1.2618943319462,1.2619189654287,
175,175,2,60.202,3,38.9040932719764,35.8696698589162,1.51061080396175,-1.49184446781874,1.26239473157355,-1.26170173443469,1.26204823300412,
176,176,2,60.535,3,38.9051572149281,35.8681700569821,1.51359457522631,-1.49113079532981,1.26138191825745,-1.26244539552242,1.26191365688994,
177,177,2,60.868,3,38.9057249491923,35.8699917240109,1.51382936164737,-1.49279609322548,1.26220129587171,-1.26139849579955,1.26179989583563,
178,178,2,61.202,3,38.9062613910168,35.8706600411172,1.51278655976057,-1.49115948006511,1.26226406701424,-1.26193391315626,1.26209899008525,
179,179,2,61.535,3,38.9061317509092,35.8700185461021,1.513712387532,-1.49171939119697,1.26201242365056,-1.26249559381,1.26225400873028,
180,180,2,61.868,3,38.9042452638266,35.8698039693723,1.51115264743567,-1.49015914648771,1.26207295961887,-1.26162694923075,1.26184995442481,
181,181,2,62.202,3,38.9053047364299,35.8706063969347,1.5115206129849,-1.49382883682847,1.26228735007898,-1.26131234846002,1.2617998492695,
182,182,2,62.535,3,38.9050409858662,35.8690820080836,1.51258856058121,-1.49189280346036,1.26188986159777,-1.26188473932353,1.26188730046065,
183,183,2,62.868,3,38.9058232968602,35.8705415768809,1.51304602622986,-1.49041572585702,1.26237563946047,-1.26143332726439,1.26190448336243,
184,184,2,63.202,3,38.9063329165934,35.8703761739851,1.50889893993735,-1.49141037836671,1.26279547968382,-1.26128161481456,1.26203854724919,
185,185,2,63.535,3,38.9047414725142,35.8705773396692,1.51312137022614,-1.49147007614374,1.2616316058437,-1.26170350394761,1.26166755489566,
186,186,2,63.868,3,38.9058680003455,35.8699805481395,1.51332411915064,-1.49234244599938,1.26186071120072,-1.26189610145912,1.26187840632992,
187,187,2,64.202,3,38.9071778124669,35.8709059102867,1.51170399039984,-1.48935429751873,1.26217633642631,-1.26225317053995,1.26221475348313,
188,188,2,64.535,3,38.9055684869936,35.8714155300199,1.51251256465912,-1.49121014401317,1.26120636394933,-1.26246271812259,1.26183454103596,
189,189,2,64.868,3,38.9064625567009,35.8716234012269,1.51347275823355,-1.49008315056562,1.26219598733295,-1.26101628100881,1.26160613417088,
190,190,2,65.202,3,38.9063195055478,35.8714311762398,1.51079557836056,-1.49093782529235,1.26225978293033,-1.26102894699603,1.26164436496318,
191,191,2,65.535,3,38.9054433172345,35.8721799596197,1.51164764538407,-1.49033414199948,1.26088328814303,-1.26134010187318,1.2611116950081,
