Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,"Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",width,thickness
27.942,22.74,1,1,2,0,47.5639854,1.825696975,1.564209374,0.630197566,,
27.952,22.75,1,1,2,0,47.56537121,1.826273277,1.564700181,0.630373102,,
27.963,22.761,1,1,2,0,47.56763321,1.826882921,1.565224702,0.630660673,,
27.974,22.772,1,1,2,0,47.5671817,1.827636547,1.565981309,0.630953494,,
27.984,22.782,1,1,2,0,47.56764215,1.828293316,1.566710348,0.631474356,,
27.995,22.793,1,1,2,0,47.56942135,1.827112772,1.567131865,0.63129513,,
28.006,22.804,1,1,2,0,47.56923806,1.828190126,1.567914362,0.631854307,,
28.016,22.814,1,1,2,0,47.57013213,1.830827445,1.568599257,0.63180017,,
28.027,22.825,1,1,2,0,47.57080715,1.831586659,1.568972903,0.63181209,,
28.038,22.836,1,1,2,0,47.57183086,1.830969565,1.570046346,0.632711768,,
28.048,22.846,1,1,2,0,47.57335525,1.830356754,1.570650774,0.633153731,,
28.059,22.857,1,1,2,0,47.57391405,1.830856502,1.571304749,0.633512396,,
28.07,22.868,1,1,2,0,47.57480365,1.831828058,1.571889992,0.633469824,,
28.08,22.878,1,1,2,0,47.57574689,1.833076216,1.57208855,0.63414515,,
28.091,22.889,1,1,2,0,47.57610005,1.833563857,1.572896193,0.634161753,,
28.102,22.9,1,1,2,0,47.5784291,1.834671758,1.57369713,0.634471886,,
28.112,22.91,1,1,2,0,47.5793187,1.83569137,1.574247728,0.635070229,,
28.123,22.921,1,1,2,0,47.58010101,1.836172305,1.574875812,0.634556817,,
28.134,22.932,1,1,2,0,47.57946622,1.836712845,1.575845505,0.635343112,,
28.144,22.942,1,1,2,0,47.58120071,1.835931838,1.576784651,0.635458836,,
28.156,22.954,1,1,2,0,47.58247923,1.836907864,1.577661212,0.6353407,,
28.167,22.965,1,1,2,0,47.58178633,1.83704868,1.577939677,0.635787062,,
28.178,22.976,1,1,2,0,47.58335095,1.838708483,1.578378889,0.636191207,,
28.189,22.987,1,1,2,0,47.58389633,1.839993522,1.579603764,0.636188795,,
28.199,22.997,1,1,2,0,47.58456242,1.840029284,1.580533411,0.637010567,,
28.21,23.008,1,1,2,0,47.58538496,1.84069071,1.580959398,0.637080242,,
28.221,23.019,1,1,2,0,47.58653384,1.842658408,1.582108091,0.638056904,,
28.231,23.029,1,1,2,0,47.58772295,1.844714582,1.582868236,0.637408469,,
28.242,23.04,1,1,2,0,47.58802694,1.844938099,1.58372319,0.638681569,,
28.253,23.051,1,1,2,0,47.58957815,1.845026016,1.584759939,0.638645809,,
28.263,23.061,1,1,2,0,47.59016823,1.845471002,1.586055595,0.639373143,,
28.274,23.072,1,1,2,0,47.5919519,1.847308129,1.587126616,0.639970776,,
28.285,23.083,1,1,2,0,47.59405744,1.849635504,1.587946738,0.640011787,,
28.295,23.093,1,1,2,0,47.59444636,1.849570312,1.588852356,0.640300634,,
28.306,23.104,1,1,2,0,47.59645801,1.85056068,1.590152483,0.64053939,,
28.317,23.115,1,1,2,0,47.59667259,1.85120292,1.590368363,0.640554432,,
28.327,23.125,1,1,2,0,47.59698552,1.851908118,1.591061081,0.641218405,,
28.338,23.136,1,1,2,0,47.59778124,1.851796731,1.59146602,0.641435733,,
28.349,23.147,1,1,2,0,47.59767842,1.851224527,1.591866675,0.641540813,,
28.359,23.157,1,1,2,0,47.59874683,1.852633245,1.592495318,0.641998599,,
28.37,23.168,1,1,2,0,47.60013264,1.853611693,1.593252669,0.642090057,,
28.381,23.179,1,1,2,0,47.59986442,1.854699105,1.593830462,0.642761338,,
28.391,23.189,1,1,2,0,47.60148269,1.854716055,1.59484281,0.642940919,,
28.402,23.2,1,1,2,0,47.60188502,1.85604319,1.59568398,0.643400833,,
28.413,23.211,1,1,2,0,47.60450017,1.856810413,1.596675839,0.644048842,,
28.423,23.221,1,1,2,0,47.60496509,1.857674867,1.597282689,0.64427213,,
28.434,23.232,1,1,2,0,47.60490697,1.857890561,1.598168004,0.644708204,,
28.445,23.243,1,1,2,0,47.60750425,1.858214103,1.598650429,0.644842943,,
28.455,23.253,1,1,2,0,47.60719579,1.859119534,1.599030409,0.645234104,,
28.466,23.264,1,1,2,0,47.60779035,1.860669069,1.599438142,0.645465977,,
28.477,23.275,1,1,2,0,47.60925662,1.862317137,1.600328672,0.645287673,,
28.487,23.285,1,1,2,0,47.60947567,1.860968396,1.600947629,0.645920853,,
28.498,23.296,1,1,2,0,47.61062902,1.860806346,1.601922165,0.645641726,,
28.509,23.307,1,1,2,0,47.61186284,1.861586049,1.602652136,0.646246596,,
28.519,23.317,1,1,2,0,47.61176896,1.863377355,1.603368509,0.646533031,,
28.53,23.328,1,1,2,0,47.6125021,1.863212883,1.604082089,0.646739503,,
28.541,23.339,1,1,2,0,47.61392367,1.863094419,1.604824166,0.646990888,,
28.551,23.349,1,1,2,0,47.61441987,1.86483711,1.605016205,0.647337916,,
28.562,23.36,1,1,2,0,47.61585486,1.865636557,1.606139566,0.647821387,,
28.573,23.371,1,1,2,0,47.61624378,1.867118105,1.606401827,0.64799671,,
28.583,23.381,1,1,2,0,47.6169188,1.865290664,1.607696179,0.648352608,,
28.594,23.392,1,1,2,0,47.61844319,1.866762899,1.608350712,0.648584694,,
28.605,23.403,1,1,2,0,47.61913609,1.867584512,1.609292652,0.648717375,,
28.615,23.413,1,1,2,0,47.6196323,1.870347559,1.610014427,0.649242636,,
28.626,23.424,1,1,2,0,47.62066048,1.871282607,1.610770847,0.64962727,,
28.637,23.435,1,1,2,0,47.62180489,1.871302724,1.611776489,0.649895045,,
28.647,23.445,1,1,2,0,47.62232792,1.871550083,1.612491,0.650516305,,
28.658,23.456,1,1,2,0,47.62313258,1.87395867,1.613316152,0.650239661,,
28.671,23.469,1,1,2,0,47.62521577,1.873528212,1.614505823,0.651183897,,
28.681,23.479,1,1,2,0,47.6268385,1.875408739,1.615935031,0.651565054,,
28.692,23.49,1,1,2,0,47.62743306,1.876236685,1.617042374,0.651982183,,
28.702,23.5,1,1,2,0,47.62898874,1.875847578,1.617451224,0.652001057,,
28.713,23.511,1,1,2,0,47.62996775,1.87621098,1.61814655,0.652350711,,
28.724,23.522,1,1,2,0,47.63113451,1.876278408,1.618812818,0.652506735,,
28.734,23.532,1,1,2,0,47.63087523,1.878514886,1.619388003,0.652824531,,
28.745,23.543,1,1,2,0,47.6321314,1.878896169,1.619715456,0.653166381,,
28.756,23.554,1,1,2,0,47.63206881,1.879017055,1.62045772,0.654021713,,
28.766,23.564,1,1,2,0,47.63275724,1.880497113,1.621268902,0.653764652,,
28.777,23.575,1,1,2,0,47.63422799,1.881203614,1.621751699,0.653731517,,
28.788,23.586,1,1,2,0,47.63480466,1.881248504,1.622600321,0.653818008,,
28.798,23.596,1,1,2,0,47.63382119,1.880595647,1.623276275,0.65444608,,
28.809,23.607,1,1,2,0,47.63599378,1.881544665,1.624491837,0.654734289,,
28.82,23.618,1,1,2,0,47.63706666,1.883633994,1.624948744,0.654968574,,
28.83,23.628,1,1,2,0,47.63805461,1.884920336,1.62571634,0.655347673,,
28.841,23.639,1,1,2,0,47.63929289,1.885245554,1.626658838,0.655584016,,
28.852,23.65,1,1,2,0,47.64007073,1.885667443,1.627216328,0.656014627,,
28.862,23.66,1,1,2,0,47.64167112,1.88593585,1.627939593,0.656558762,,
28.873,23.671,1,1,2,0,47.64249366,1.887273043,1.629509989,0.656815539,,
28.884,23.682,1,1,2,0,47.64320445,1.887367666,1.630222451,0.657450847,,
28.894,23.692,1,1,2,0,47.64313292,1.888532937,1.630732257,0.657953049,,
28.905,23.703,1,1,2,0,47.64477354,1.889397949,1.631568026,0.657949005,,
28.916,23.714,1,1,2,0,47.6456095,1.891271584,1.632288124,0.657912819,,
28.927,23.725,1,1,2,0,47.64602971,1.891824603,1.633236397,0.658267866,,
28.937,23.735,1,1,2,0,47.64701319,1.891766302,1.63360576,0.658670308,,
28.948,23.746,1,1,2,0,47.64746022,1.892085187,1.634540435,0.659123624,,
28.958,23.756,1,1,2,0,47.64868063,1.893915981,1.635580909,0.659804697,,
28.969,23.767,1,1,2,0,47.65057605,1.894372888,1.636505526,0.660156834,,
28.98,23.778,1,1,2,0,47.65184563,1.894881949,1.637167137,0.660491517,,
28.99,23.788,1,1,2,0,47.65259665,1.896489598,1.63799471,0.660413185,,
29.001,23.799,1,1,2,0,47.65429091,1.896934956,1.63839164,0.660771141,,
29.012,23.81,1,1,2,0,47.65355331,1.897776313,1.638908152,0.660900629,,
29.022,23.82,1,1,2,0,47.65518498,1.897433214,1.639406968,0.660807752,,
29.033,23.831,1,1,2,0,47.65561861,1.897094026,1.640311469,0.661789806,,
29.044,23.842,1,1,2,0,47.65624446,1.896993443,1.640603345,0.661259436,,
29.054,23.852,1,1,2,0,47.65691948,1.89925991,1.640778247,0.661708352,,
29.065,23.863,1,1,2,0,47.65787613,1.901321113,1.641734529,0.662214386,,
29.076,23.874,1,1,2,0,47.65837681,1.900398359,1.642467853,0.662369772,,
29.086,23.884,1,1,2,0,47.65858692,1.900489628,1.643460829,0.662773633,,
29.097,23.895,1,1,2,0,47.6598252,1.901233941,1.644125607,0.663167703,,
29.108,23.906,1,1,2,0,47.66072822,1.903346926,1.645175394,0.663168768,,
29.118,23.916,1,1,2,0,47.66048682,1.903128624,1.645694886,0.664107824,,
29.129,23.927,1,1,2,0,47.66336125,1.904627308,1.647068214,0.66459243,,
29.14,23.938,1,1,2,0,47.66327184,1.904256828,1.647747521,0.664808693,,
29.15,23.948,1,1,2,0,47.66497058,1.907523163,1.649042245,0.665027865,,
29.161,23.959,1,1,2,0,47.66578418,1.908443123,1.650231917,0.665484586,,
29.172,23.97,1,1,2,0,47.66724151,1.909732819,1.650974553,0.665541703,,
29.183,23.981,1,1,2,0,47.66831887,1.909475774,1.651978519,0.665969831,,
29.193,23.991,1,1,2,0,47.66938281,1.909207553,1.652358499,0.66618212,,
29.204,24.002,1,1,2,0,47.67144811,1.910158433,1.653012474,0.666535464,,
29.214,24.012,1,1,2,0,47.67067921,1.911183819,1.653730151,0.666903424,,
29.225,24.023,1,1,2,0,47.67199796,1.910915226,1.654110875,0.667206958,,
29.236,24.034,1,1,2,0,47.6726104,1.911234669,1.654790368,0.667498076,,
29.246,24.044,1,1,2,0,47.6729725,1.912222989,1.654591624,0.667204049,,
29.257,24.055,1,1,2,0,47.67435384,1.913505606,1.655416776,0.667119403,,
29.268,24.066,1,1,2,0,47.67323625,1.912537403,1.655607138,0.667085133,,
29.278,24.076,1,1,2,0,47.67544907,1.911839098,1.656634201,0.667929822,,
29.289,24.087,1,1,2,0,47.67626268,1.913135126,1.657641706,0.668087763,,
29.3,24.098,1,1,2,0,47.67806423,1.915598288,1.658399802,0.668628137,,
29.31,24.108,1,1,2,0,47.67878842,1.916538924,1.65909401,0.668994181,,
29.321,24.119,1,1,2,0,47.67928016,1.917247288,1.659391847,0.669091883,,
29.332,24.13,1,1,2,0,47.67983001,1.916991919,1.660453182,0.669444516,,
29.342,24.14,1,1,2,0,47.68026364,1.917516999,1.660834838,0.669898754,,
29.353,24.151,1,1,2,0,47.68202943,1.918302476,1.66185147,0.670273313,,
29.364,24.162,1,1,2,0,47.68273127,1.918667369,1.662845191,0.670683631,,
29.374,24.172,1,1,2,0,47.68510503,1.91894006,1.663488735,0.671288643,,
29.385,24.183,1,1,2,0,47.68533301,1.920179278,1.664325808,0.671636239,,
29.396,24.194,1,1,2,0,47.68537325,1.921321079,1.665284884,0.671919056,,
29.406,24.204,1,1,2,0,47.68609297,1.922673173,1.665349145,0.671721311,,
29.417,24.215,1,1,2,0,47.68748325,1.922661252,1.666970019,0.672683995,,
29.428,24.226,1,1,2,0,47.6881091,1.923566312,1.667768162,0.672536201,,
29.439,24.237,1,1,2,0,47.68839967,1.924064383,1.668077548,0.67281923,,
29.449,24.247,1,1,2,0,47.6904918,1.925143041,1.669215624,0.673583673,,
29.46,24.258,1,1,2,0,47.69143504,1.925046369,1.669919331,0.673588497,,
29.471,24.269,1,1,2,0,47.69145292,1.925282553,1.670507927,0.674094318,,
29.481,24.279,1,1,2,0,47.69366127,1.927022636,1.671191518,0.674349179,,
29.492,24.29,1,1,2,0,47.69367021,1.928435266,1.671488982,0.674519536,,
29.503,24.301,1,1,2,0,47.69422901,1.929321699,1.672305007,0.674869474,,
29.513,24.311,1,1,2,0,47.69568634,1.927937381,1.673007411,0.675124051,,
29.524,24.322,1,1,2,0,47.69665194,1.928226463,1.673788232,0.675456748,,
29.535,24.333,1,1,2,0,47.69715709,1.92817077,1.674272706,0.675510175,,
29.545,24.343,1,1,2,0,47.69884688,1.930976659,1.674882536,0.676170459,,
29.556,24.354,1,1,2,0,47.69819868,1.930541545,1.67593642,0.676244675,,
29.567,24.365,1,1,2,0,47.69934309,1.931178942,1.676760082,0.676521745,,
29.577,24.375,1,1,2,0,47.70018351,1.932178624,1.67749117,0.676758868,,
29.588,24.386,1,1,2,0,47.70196718,1.934119873,1.677978252,0.676534019,,
29.599,24.397,1,1,2,0,47.70164085,1.9348979,1.678828363,0.67742348,,
29.609,24.407,1,1,2,0,47.70287913,1.932982728,1.679397215,0.678112003,,
29.62,24.418,1,1,2,0,47.70325464,1.934509724,1.679834937,0.677993938,,
29.631,24.429,1,1,2,0,47.70509195,1.934812218,1.681005982,0.678585256,,
29.641,24.439,1,1,2,0,47.70550323,1.937799715,1.681495485,0.678847781,,
29.652,24.45,1,1,2,0,47.70633024,1.938351244,1.682805483,0.67908838,,
29.663,24.461,1,1,2,0,47.70710808,1.93831902,1.683150631,0.679112859,,
29.673,24.471,1,1,2,0,47.70712596,1.937901229,1.683824536,0.679107467,,
29.684,24.482,1,1,2,0,47.70857883,1.93954315,1.684784357,0.679847359,,
29.695,24.493,1,1,2,0,47.70942819,1.940442622,1.685755913,0.679884468,,
29.705,24.503,1,1,2,0,47.71118504,1.940059476,1.686412123,0.680551563,,
29.716,24.514,1,1,2,0,47.71232945,1.941155829,1.687534739,0.680985863,,
29.727,24.525,1,1,2,0,47.71288824,1.942707971,1.688110855,0.681411649,,
29.737,24.535,1,1,2,0,47.71380019,1.944635063,1.688901921,0.681198792,,
29.748,24.546,1,1,2,0,47.7154274,1.945237815,1.690069613,0.681506796,,
29.759,24.557,1,1,2,0,47.71631253,1.944835111,1.690934439,0.682088749,,
29.769,24.567,1,1,2,0,47.7166031,1.945683546,1.691723456,0.682445995,,
29.78,24.578,1,1,2,0,47.71895898,1.946861856,1.692475592,0.683073428,,
29.791,24.589,1,1,2,0,47.71856558,1.947569661,1.693096039,0.683514398,,
29.801,24.599,1,1,2,0,47.71904838,1.947766356,1.693666753,0.684009007,,
29.812,24.61,1,1,2,0,47.72089911,1.948748343,1.694605713,0.684118416,,
29.823,24.621,1,1,2,0,47.72219551,1.949804835,1.695372936,0.684020289,,
29.833,24.631,1,1,2,0,47.72249055,1.950622909,1.696187285,0.684417765,,
29.844,24.642,1,1,2,0,47.72255314,1.950973645,1.696701002,0.684695189,,
29.855,24.653,1,1,2,0,47.72414905,1.950547285,1.697316607,0.684711579,,
29.865,24.663,1,1,2,0,47.72483748,1.951775327,1.697937985,0.685104372,,
29.876,24.674,1,1,2,0,47.72635293,1.953590289,1.698929099,0.685461618,,
29.887,24.685,1,1,2,0,47.72812319,1.953610778,1.699407798,0.685959563,,
29.897,24.695,1,1,2,0,47.72688043,1.953845471,1.699855206,0.685970986,,
29.908,24.706,1,1,2,0,47.72931677,1.954639144,1.699933437,0.686073512,,
29.919,24.717,1,1,2,0,47.72953135,1.955476776,1.701056984,0.686311345,,
29.929,24.727,1,1,2,0,47.73131949,1.955909468,1.701798876,0.686526686,,
29.94,24.738,1,1,2,0,47.73188275,1.955286786,1.702653271,0.686970636,,
29.951,24.749,1,1,2,0,47.73241472,1.954824477,1.703469855,0.687285523,,
29.961,24.759,1,1,2,0,47.73326409,1.956327073,1.704145623,0.687661358,,
29.972,24.77,1,1,2,0,47.73362619,1.958328672,1.704852124,0.687934313,,
29.983,24.781,1,1,2,0,47.73377818,1.959100179,1.705341441,0.687987456,,
29.993,24.791,1,1,2,0,47.73426992,1.958600618,1.705968407,0.688047553,,
30.004,24.802,1,1,2,0,47.73586583,1.958737709,1.706402404,0.688319656,,
30.015,24.813,1,1,2,0,47.73609382,1.959473267,1.706996587,0.689308024,,
30.025,24.823,1,1,2,0,47.73649168,1.960249431,1.707543833,0.689550114,,
30.036,24.834,1,1,2,0,47.73744834,1.961169392,1.708384631,0.689967031,,
30.047,24.845,1,1,2,0,47.73916942,1.962196082,1.710633216,0.690889201,,
30.057,24.855,1,1,2,0,47.74018866,1.964223385,1.711756018,0.691190252,,
30.068,24.866,1,1,2,0,47.74201256,1.967154257,1.712858518,0.691704303,,
30.079,24.877,1,1,2,0,47.74320615,1.968798228,1.714110216,0.692293918,,
30.089,24.887,1,1,2,0,47.74380964,1.966847293,1.715208804,0.692787038,,
30.1,24.898,1,1,2,0,47.74470818,1.966775209,1.715256301,0.692984641,,
30.111,24.909,1,1,2,0,47.74577213,1.967735961,1.715770019,0.6930993,,
30.121,24.919,1,1,2,0,47.74616552,1.970127039,1.716357683,0.69330939,,
30.132,24.93,1,1,2,0,47.74659914,1.96983628,1.71710032,0.693305772,,
30.143,24.941,1,1,2,0,47.74767202,1.969331689,1.717639742,0.693514798,,
30.153,24.951,1,1,2,0,47.74836493,1.970135793,1.718335812,0.693600509,,
30.164,24.962,1,1,2,0,47.74990273,1.972063258,1.71895775,0.69413102,,
30.175,24.973,1,1,2,0,47.75079233,1.972720586,1.719916081,0.694437819,,
30.185,24.983,1,1,2,0,47.75199485,1.971726306,1.720743654,0.694548292,,
30.198,24.996,1,1,2,0,47.75307668,1.974221691,1.721578678,0.69531245,,
30.208,25.006,1,1,2,0,47.75337172,1.972848363,1.722215516,0.695309541,,
30.219,25.017,1,1,2,0,47.75445801,1.972926967,1.722954427,0.695710849,,
30.23,25.028,1,1,2,0,47.7554549,1.973964274,1.72386582,0.696090658,,
30.24,25.038,1,1,2,0,47.75576335,1.975960284,1.724692834,0.696211986,,
30.251,25.049,1,1,2,0,47.75651884,1.975404844,1.724931625,0.696512044,,
30.262,25.06,1,1,2,0,47.75756491,1.976613514,1.726027419,0.696790107,,
30.272,25.07,1,1,2,0,47.75798512,1.97796654,1.726400694,0.696987994,,
30.283,25.081,1,1,2,0,47.75908035,1.979371533,1.726716598,0.697647781,,
30.294,25.092,1,1,2,0,47.76004595,1.978794485,1.728167785,0.698058099,,
30.304,25.102,1,1,2,0,47.76175809,1.979056373,1.728904275,0.698167153,,
30.315,25.113,1,1,2,0,47.76277733,1.979706995,1.72973725,0.69868312,,
30.326,25.124,1,1,2,0,47.76303661,1.980716549,1.730379117,0.698965724,,
30.336,25.134,1,1,2,0,47.76436878,1.982002892,1.731059355,0.699093509,,
30.347,25.145,1,1,2,0,47.76554448,1.982173696,1.731777591,0.699093864,,
30.358,25.156,1,1,2,0,47.76550424,1.982512325,1.732112681,0.699463739,,
30.368,25.166,1,1,2,0,47.76592893,1.982380264,1.732750637,0.699517238,,
30.379,25.177,1,1,2,0,47.76756955,1.983384602,1.733573181,0.699897614,,
30.39,25.188,1,1,2,0,47.76772154,1.98330339,1.733844755,0.699840497,,
30.4,25.198,1,1,2,0,47.76909393,1.983653381,1.734564481,0.700851783,,
30.411,25.209,1,1,2,0,47.76965273,1.985450275,1.734972028,0.700619627,,
30.422,25.22,1,1,2,0,47.77103854,1.986335963,1.736146426,0.700987799,,
30.432,25.23,1,1,2,0,47.77177167,1.987186261,1.736884033,0.701403865,,
30.443,25.241,1,1,2,0,47.77282668,1.987235434,1.737425318,0.701490214,,
30.454,25.252,1,1,2,0,47.7741499,1.98818557,1.738348259,0.702140848,,
30.464,25.262,1,1,2,0,47.77454776,1.989053376,1.7389959,0.702621126,,
30.475,25.273,1,1,2,0,47.77525407,1.989652961,1.739708362,0.703027542,,
30.486,25.284,1,1,2,0,47.77618391,1.990207098,1.740826694,0.703057555,,
30.496,25.294,1,1,2,0,47.77704221,1.990778744,1.741247093,0.703738486,,
30.507,25.305,1,1,2,0,47.77762336,1.992032491,1.741794152,0.703816817,,
30.518,25.316,1,1,2,0,47.77826709,1.992503367,1.742938003,0.704016265,,
30.528,25.326,1,1,2,0,47.77929527,1.993037201,1.74362923,0.704462556,,
30.539,25.337,1,1,2,0,47.78003735,1.992817037,1.744367583,0.704589135,,
30.55,25.348,1,1,2,0,47.78156621,1.99346114,1.745418301,0.7051117,,
30.56,25.358,1,1,2,0,47.78186572,1.995585486,1.746045081,0.705395865,,
30.571,25.369,1,1,2,0,47.78302354,1.99672319,1.747120572,0.705789013,,
30.582,25.38,1,1,2,0,47.78384608,1.99794881,1.748064747,0.706166693,,
30.592,25.39,1,1,2,0,47.78476251,1.997889206,1.748849293,0.706193584,,
30.603,25.401,1,1,2,0,47.78533918,1.998627,1.749686366,0.707182094,,
30.614,25.412,1,1,2,0,47.78616172,2.000531554,1.750519341,0.707431847,,
30.624,25.422,1,1,2,0,47.78766823,2.000974491,1.751702679,0.707994217,,
30.635,25.433,1,1,2,0,47.78896016,2.001493797,1.752720056,0.708012948,,
30.646,25.444,1,1,2,0,47.78972906,2.001261711,1.753656967,0.709170964,,
30.656,25.454,1,1,2,0,47.79054714,2.004500851,1.754160812,0.70895463,,
30.667,25.465,1,1,2,0,47.79159767,2.005318552,1.755569345,0.709315991,,
30.678,25.476,1,1,2,0,47.79246492,2.005616017,1.75634197,0.709476273,,
30.688,25.486,1,1,2,0,47.79445422,2.005054429,1.757390266,0.709511039,,
30.699,25.497,1,1,2,0,47.79465539,2.006092481,1.758368155,0.710126339,,
30.71,25.508,1,1,2,0,47.79650164,2.00683102,1.759027718,0.710768885,,
30.721,25.519,1,1,2,0,47.79589814,2.007359266,1.759654498,0.710943003,,
30.731,25.529,1,1,2,0,47.79758794,2.007558569,1.759765139,0.711057236,,
30.742,25.54,1,1,2,0,47.79779357,2.007802017,1.760111591,0.711437967,,
30.753,25.551,1,1,2,0,47.79921961,2.00934615,1.760676345,0.711894831,,
30.763,25.561,1,1,2,0,47.79894692,2.010814101,1.761355093,0.71142697,,
30.774,25.572,1,1,2,0,47.8002612,2.010460012,1.761767296,0.711890361,,
30.785,25.583,1,1,2,0,47.80123127,2.010111697,1.762465788,0.711914272,,
30.795,25.593,1,1,2,0,47.80204487,2.010311745,1.763213082,0.712364962,,
30.806,25.604,1,1,2,0,47.8025992,2.011777088,1.763561396,0.712929034,,
30.817,25.615,1,1,2,0,47.8027199,2.012740634,1.764523825,0.713151754,,
30.827,25.625,1,1,2,0,47.80411017,2.013859898,1.76520071,0.713498215,,
30.838,25.636,1,1,2,0,47.80551386,2.014122903,1.76560863,0.713789404,,
30.849,25.647,1,1,2,0,47.80673874,2.014922909,1.766765146,0.713978918,,
30.859,25.657,1,1,2,0,47.80846429,2.015803009,1.767562172,0.714517945,,
30.87,25.668,1,1,2,0,47.80897838,2.016922086,1.768311886,0.714506876,,
30.881,25.679,1,1,2,0,47.80934942,2.015540935,1.769032544,0.714861284,,
30.891,25.689,1,1,2,0,47.80999762,2.016544901,1.769644982,0.715047534,,
30.902,25.7,1,1,2,0,47.81074864,2.018366195,1.770451507,0.715416984,,
30.913,25.711,1,1,2,0,47.81137449,2.019290626,1.771280384,0.715963673,,
30.923,25.721,1,1,2,0,47.81243396,2.018654719,1.771831168,0.715706541,,
30.934,25.732,1,1,2,0,47.81347555,2.019767277,1.772447704,0.716123316,,
30.945,25.743,1,1,2,0,47.81361414,2.020634897,1.773339352,0.71630162,,
30.955,25.753,1,1,2,0,47.81431151,2.021313459,1.774024805,0.716927917,,
30.966,25.764,1,1,2,0,47.81633211,2.021088824,1.775308541,0.717418199,,
30.977,25.775,1,1,2,0,47.81674338,2.021418326,1.776028639,0.717856969,,
30.987,25.785,1,1,2,0,47.81840635,2.023985609,1.777269533,0.717923026,,
30.998,25.796,1,1,2,0,47.81892491,2.025107481,1.777945674,0.718344839,,
31.009,25.807,1,1,2,0,47.82024813,2.02649869,1.778459391,0.718559825,,
31.019,25.817,1,1,2,0,47.82096339,2.025139518,1.779186382,0.718845196,,
31.03,25.828,1,1,2,0,47.82209886,2.025683969,1.779700658,0.719183143,,
31.041,25.839,1,1,2,0,47.82251013,2.026545629,1.780701085,0.71939224,,
31.051,25.849,1,1,2,0,47.82322985,2.027695812,1.781437016,0.720135538,,
31.062,25.86,1,1,2,0,47.82418651,2.027553692,1.78157243,0.720270844,,
31.073,25.871,1,1,2,0,47.82562149,2.027430199,1.782070315,0.72060127,,
31.083,25.881,1,1,2,0,47.82592548,2.029387653,1.782970159,0.720266162,,
31.094,25.892,1,1,2,0,47.8269626,2.030530386,1.784019387,0.720910126,,
31.105,25.903,1,1,2,0,47.82793266,2.030974999,1.784283696,0.721329172,,
31.115,25.913,1,1,2,0,47.82821429,2.029543556,1.784957229,0.721154061,,
31.126,25.924,1,1,2,0,47.82940341,2.029691637,1.78547225,0.721988533,,
31.137,25.935,1,1,2,0,47.82994879,2.030822635,1.785973116,0.722196779,,
31.147,25.945,1,1,2,0,47.83054782,2.032415196,1.786416798,0.722171875,,
31.158,25.956,1,1,2,0,47.83170564,2.033557743,1.787018805,0.722940148,,
31.169,25.967,1,1,2,0,47.83193362,2.033104934,1.787871896,0.723005992,,
31.179,25.977,1,1,2,0,47.83246112,2.033508755,1.788957632,0.723245741,,
31.19,25.988,1,1,2,0,47.83394975,2.035079896,1.790032564,0.723710196,,
31.201,25.999,1,1,2,0,47.83496452,2.036561258,1.791237882,0.723944339,,
31.211,26.009,1,1,2,0,47.83680183,2.036329545,1.792230299,0.724545804,,
31.222,26.02,1,1,2,0,47.83749921,2.036756277,1.79316125,0.725221626,,
31.233,26.031,1,1,2,0,47.83972544,2.038607001,1.79444424,0.725557941,,
31.243,26.041,1,1,2,0,47.84008307,2.041567862,1.795385807,0.72551168,,
31.254,26.052,1,1,2,0,47.84156275,2.041009627,1.795795402,0.7254193,,
31.265,26.063,1,1,2,0,47.84157617,2.04118304,1.796676992,0.726020551,,
31.275,26.073,1,1,2,0,47.84175498,2.040290274,1.797041885,0.726274987,,
31.286,26.084,1,1,2,0,47.84301562,2.042013779,1.797420747,0.726533041,,
31.297,26.095,1,1,2,0,47.84354759,2.042446472,1.798181637,0.727043544,,
31.307,26.105,1,1,2,0,47.84340454,2.041840926,1.798814005,0.727064972,,
31.318,26.116,1,1,2,0,47.84536702,2.043621987,1.799235708,0.727327993,,
31.329,26.127,1,1,2,0,47.84637285,2.044743113,1.80085919,0.728031274,,
31.339,26.137,1,1,2,0,47.84799559,2.045546472,1.801403454,0.728296708,,
31.35,26.148,1,1,2,0,47.84803582,2.046360075,1.802174217,0.728186305,,
31.361,26.159,1,1,2,0,47.85023523,2.045575343,1.802607841,0.728660126,,
31.371,26.169,1,1,2,0,47.85015029,2.046242356,1.803832903,0.729108546,,
31.382,26.18,1,1,2,0,47.85105777,2.047570795,1.804345875,0.72944777,,
31.393,26.191,1,1,2,0,47.85116506,2.048968151,1.805488794,0.729959054,,
31.403,26.201,1,1,2,0,47.85315884,2.049199864,1.805712125,0.729917759,,
31.414,26.212,1,1,2,0,47.8531499,2.050172351,1.806446194,0.730342268,,
31.425,26.223,1,1,2,0,47.85409761,2.05103755,1.807048759,0.730379518,,
31.435,26.233,1,1,2,0,47.85496039,2.052066475,1.80778823,0.730820488,,
31.446,26.244,1,1,2,0,47.85609586,2.051643841,1.808649144,0.731413012,,
